Region;Comuna;id_relacion;ano;total
VIII Biobío;Hualqui;8105;2020;27,670
VIII Biobío;Laja;8304;2020;24,079
VIII Biobío;Lebu;8201;2020;26,791
VIII Biobío;Los Alamos;8206;2020;25,230
VIII Biobío;Los Angeles;8301;2020;202,214
VIII Biobío;Lota;8106;2020;46,241
VIII Biobío;Mulchén;8305;2020;30,354
VIII Biobío;Nacimiento;8306;2020;28,699
VIII Biobío;Negrete;8307;2020;10,717
VIII Biobío;Ninhue;16204;2020;5,732
VIII Biobío;Ñiquén;16303;2020;11,501
VIII Biobío;Pemuco;16105;2020;9,276
VIII Biobío;Penco;8107;2020;52,695
VIII Biobío;Pinto;16106;2020;11,588
VIII Biobío;Portezuelo;16205;2020;5,575
VIII Biobío;Quilaco;8308;2020;4,040
VIII Biobío;Quilleco;8309;2020;9,654
VIII Biobío;Quillón;16107;2020;17,141
VIII Biobío;Quirihue;16201;2020;13,943
VIII Biobío;Ranquil;16206;2020;6,105
VIII Biobío;San Carlos;16301;2020;53,815
VIII Biobío;San Fabián;16304;2020;4,146
VIII Biobío;San Ignacio;16108;2020;15,611
VIII Biobío;San Nicolás;16305;2020;11,895
VIII Biobío;San Pedro de la Paz;8108;2020;153,562
VIII Biobío;San Rosendo;8310;2020;3,843
VIII Biobío;Santa Bárbara;8311;2020;12,623
VIII Biobío;Santa Juana;8109;2020;13,728
VIII Biobío;Talcahuano;8110;2020;179,670
VIII Biobío;Tirúa;8207;2020;10,528
VIII Biobío;Tomé;8111;2020;55,760
VIII Biobío;Treguaco;16207;2020;5,212
VIII Biobío;Tucapel;8312;2020;14,700
VIII Biobío;Yumbel;8313;2020;21,523
VIII Biobío;Yungay;16109;2020;18,399
IX Araucanía;Angol;9201;2020;56,563
IX Araucanía;Carahue;9102;2020;26,276
IX Araucanía;Cholchol;9121;2020;12,287
IX Araucanía;Collipulli;9202;2020;24,875
IX Araucanía;Cunco;9103;2020;18,724
IX Araucanía;Curacautín;9203;2020;16,907
IX Araucanía;Curarrehue;9104;2020;7,533
IX Araucanía;Ercilla;9204;2020;9,041
IX Araucanía;Freire;9105;2020;23,867
IX Araucanía;Galvarino;9106;2020;12,279
IX Araucanía;Gorbea;9107;2020;15,492
IX Araucanía;Lautaro;9108;2020;37,952
IX Araucanía;Loncoche;9109;2020;23,003
IX Araucanía;Lonquimay;9205;2020;10,981
IX Araucanía;Los Sauces;9206;2020;7,765
IX Araucanía;Lumaco;9207;2020;11,039
IX Araucanía;Melipeuco;9110;2020;5,782
IX Araucanía;Nueva Imperial;9111;2020;33,976
IX Araucanía;Padre Las Casas;9112;2020;98,459
IX Araucanía;Perquenco;9113;2020;7,421
IX Araucanía;Pitrufquén;9114;2020;25,184
IX Araucanía;Pucón;9115;2020;29,991
IX Araucanía;Purén;9208;2020;12,710
IX Araucanía;Renaico;9209;2020;10,942
IX Araucanía;Saavedra;9116;2020;12,289
IX Araucanía;Temuco;9101;2020;298,974
IX Araucanía;Teodoro Schmidt;9117;2020;16,028
IX Araucanía;Toltén;9118;2020;11,232
IX Araucanía;Traiguén;9210;2020;19,473
IX Araucanía;Victoria;9211;2020;34,674
IX Araucanía;Vilcún;9119;2020;29,264
IX Araucanía;Villarrica;9120;2020;57,753
XIV Los Ríos;Corral;14102;2020;5,776
XIV Los Ríos;Futrono;14202;2020;16,830
XIV Los Ríos;La Unión;14201;2020;44,157
XIV Los Ríos;Lago Ranco;14203;2020;10,947
XIV Los Ríos;Lanco;14103;2020;18,396
XIV Los Ríos;Los Lagos;14104;2020;23,229
XIV Los Ríos;Máfil;14105;2020;7,445
XIV Los Ríos;Mariquina;14106;2020;23,448
XIV Los Ríos;Paillaco;14107;2020;21,217
XIV Los Ríos;Panguipulli;14108;2020;36,923
XIV Los Ríos;Río Bueno;14204;2020;32,781
XIV Los Ríos;Valdivia;14101;2020;176,840
X Los Lagos;Ancud;10202;2020;44,568
X Los Lagos;Calbuco;10102;2020;35,821
X Los Lagos;Castro;10201;2020;50,483
X Los Lagos;Chaitén;10401;2020;4,817
X Los Lagos;Chonchi;10203;2020;15,860
X Los Lagos;Cochamó;10103;2020;3,899
X Los Lagos;Curaco de Vélez;10204;2020;4,356
X Los Lagos;Dalcahue;10205;2020;16,839
X Los Lagos;Fresia;10104;2020;12,418
X Los Lagos;Frutillar;10105;2020;17,415
X Los Lagos;Futaleufú;10402;2020;3,542
X Los Lagos;Hualaihué;10403;2020;11,638
X Los Lagos;Llanquihue;10107;2020;18,291
X Los Lagos;Los Muermos;10106;2020;15,887
X Los Lagos;Maullín;10108;2020;15,316
X Los Lagos;Osorno;10301;2020;158,259
X Los Lagos;Palena;10404;2020;2,109
X Los Lagos;Puerto Montt;10101;2020;265,292
X Los Lagos;Puerto Octay;10302;2020;9,026
X Los Lagos;Puerto Varas;10109;2020;42,812
X Los Lagos;Puqueldón;10206;2020;3,837
X Los Lagos;Purranque;10303;2020;21,001
X Los Lagos;Puyehue;10304;2020;10,734
X Los Lagos;Queilén;10207;2020;5,531
X Los Lagos;Quellón;10208;2020;33,445
X Los Lagos;Quemchi;10209;2020;8,947
X Los Lagos;Quinchao;10210;2020;8,558
X Los Lagos;Río Negro;10305;2020;12,855
X Los Lagos;San Juan de la Costa;10306;2020;6,941
X Los Lagos;San Pablo;10307;2020;10,318
XI Aysén;Aisén;11201;2020;29,212
XI Aysén;Chile Chico;11401;2020;5,233
XI Aysén;Cisnes;11202;2020;5,408
XI Aysén;Cochrane;11301;2020;3,480
XI Aysén;Coihaique;11101;2020;63,343
XI Aysén;Guaitecas;11203;2020;1,781
XI Aysén;Lago Verde;11102;2020;941
XI Aysén;O'Higgins;11302;2020;762
XI Aysén;Río Ibáñez;11402;2020;2,240
XI Aysén;Tortel;11303;2020;702
XII Magallanes y la Antártica;Antártica;12202;2020;222
XII Magallanes y la Antártica;Cabo de Hornos;12201;2020;3,035
XII Magallanes y la Antártica;Laguna Blanca;12102;2020;550
XII Magallanes y la Antártica;Natales;12401;2020;22,267
XII Magallanes y la Antártica;Porvenir;12301;2020;8,273
XII Magallanes y la Antártica;Primavera;12302;2020;495
XII Magallanes y la Antártica;Punta Arenas;12101;2020;132,654
XII Magallanes y la Antártica;Río Verde;12103;2020;79
XII Magallanes y la Antártica;San Gregorio;12104;2020;252
XII Magallanes y la Antártica;Timaukel;12303;2020;144
XII Magallanes y la Antártica;Torres del Paine;12402;2020;722
