DP;DPNOM;DPMP;MPIO;year;total
13;Bolívar;13430;Magangué;2017;123906 
13;Bolívar;13433;Mahates;2017;26461 
13;Bolívar;13440;Margarita;2017;10059 
13;Bolívar;13442;María La Baja;2017;48787 
13;Bolívar;13458;Montecristo;2017;22254 
13;Bolívar;13468;Mompós;2017;44784 
13;Bolívar;13473;Morales;2017;21828 
13;Bolívar;13490;Norosí (1);2017;5148 
13;Bolívar;13549;Pinillos;2017;25448 
13;Bolívar;13580;Regidor;2017;10887 
13;Bolívar;13600;Río Viejo (1)(3);2017;18670 
13;Bolívar;13620;San Cristóbal;2017;6711 
13;Bolívar;13647;San Estanislao;2017;16473 
13;Bolívar;13650;San Fernando;2017;13944 
13;Bolívar;13654;San Jacinto;2017;21602 
13;Bolívar;13655;San Jacinto del Cauca;2017;14036 
13;Bolívar;13657;San Juan Nepomuceno;2017;33753 
13;Bolívar;13667;San Martín de Loba;2017;18079 
13;Bolívar;13670;San Pablo;2017;34795 
13;Bolívar;13673;Santa Catalina;2017;13431 
13;Bolívar;13683;Santa Rosa;2017;23624 
13;Bolívar;13688;Santa Rosa del Sur;2017;43955 
13;Bolívar;13744;Simití;2017;20902 
13;Bolívar;13760;Soplaviento;2017;8480 
13;Bolívar;13780;Talaigua Nuevo;2017;11414 
13;Bolívar;13810;Tiquisio;2017;22928 
13;Bolívar;13836;Turbaco;2017;74209 
13;Bolívar;13838;Turbaná;2017;15193 
13;Bolívar;13873;Villanueva;2017;20152 
13;Bolívar;13894;Zambrano;2017;11767 
15;Boyacá;15001;Tunja;2017;195538 
15;Boyacá;15022;Almeida;2017;1649 
15;Boyacá;15047;Aquitania;2017;14872 
15;Boyacá;15051;Arcabuco;2017;5245 
15;Boyacá;15087;Belén;2017;7116 
15;Boyacá;15090;Berbeo;2017;1936 
15;Boyacá;15092;Betéitiva;2017;1979 
15;Boyacá;15097;Boavita;2017;6760 
15;Boyacá;15104;Boyacá;2017;4350 
15;Boyacá;15106;Briceño;2017;2552 
15;Boyacá;15109;Buenavista;2017;5764 
15;Boyacá;15114;Busbanzá;2017;1222 
15;Boyacá;15131;Caldas;2017;3550 
15;Boyacá;15135;Campohermoso;2017;3785 
15;Boyacá;15162;Cerinza;2017;3651 
15;Boyacá;15172;Chinavita;2017;3469 
15;Boyacá;15176;Chiquinquirá;2017;67148 
15;Boyacá;15180;Chiscas;2017;4094 
15;Boyacá;15183;Chita;2017;9293 
15;Boyacá;15185;Chitaraque;2017;5496 
15;Boyacá;15187;Chivatá;2017;6455 
15;Boyacá;15189;Ciénega;2017;4630 
15;Boyacá;15204;Cómbita;2017;14983 
15;Boyacá;15212;Coper;2017;3568 
15;Boyacá;15215;Corrales;2017;2223 
15;Boyacá;15218;Covarachía;2017;2780 
15;Boyacá;15223;Cubará;2017;6735 
15;Boyacá;15224;Cucaita;2017;4689 
15;Boyacá;15226;Cuítiva;2017;1877 
15;Boyacá;15232;Chíquiza;2017;5368 
15;Boyacá;15236;Chivor;2017;1714 
15;Boyacá;15238;Duitama;2017;113516 
15;Boyacá;15244;El Cocuy;2017;5157 
15;Boyacá;15248;El Espino;2017;4214 
15;Boyacá;15272;Firavitoba;2017;5822 
15;Boyacá;15276;Floresta;2017;4431 
15;Boyacá;15293;Gachantivá;2017;2569 
15;Boyacá;15296;Gameza;2017;4697 
15;Boyacá;15299;Garagoa;2017;17008 
15;Boyacá;15317;Guacamayas;2017;1617 
15;Boyacá;15322;Guateque;2017;9483 
15;Boyacá;15325;Guayatá;2017;4898 
15;Boyacá;15332;Güicán;2017;6701 
15;Boyacá;15362;Iza;2017;2389 
15;Boyacá;15367;Jenesano;2017;7673 
15;Boyacá;15368;Jericó;2017;3890 
15;Boyacá;15377;Labranzagrande;2017;5035 
15;Boyacá;15380;La Capilla;2017;2450 
15;Boyacá;15401;La Victoria;2017;1673 
15;Boyacá;15403;La Uvita;2017;2343 
15;Boyacá;15407;Villa de Leyva;2017;17506 
15;Boyacá;15425;Macanal;2017;4833 
15;Boyacá;15442;Maripí;2017;7372 
15;Boyacá;15455;Miraflores;2017;9787 
15;Boyacá;15464;Mongua;2017;4606 
15;Boyacá;15466;Monguí;2017;4984 
15;Boyacá;15469;Moniquirá;2017;21284 
15;Boyacá;15476;Motavita;2017;8332 
15;Boyacá;15480;Muzo;2017;8789 
15;Boyacá;15491;Nobsa;2017;16441 
15;Boyacá;15494;Nuevo Colón;2017;6637 
15;Boyacá;15500;Oicatá;2017;2834 
15;Boyacá;15507;Otanche;2017;10681 
15;Boyacá;15511;Pachavita;2017;2393 
15;Boyacá;15514;Páez;2017;2834 
15;Boyacá;15516;Paipa;2017;31297 
15;Boyacá;15518;Pajarito;2017;1600 
15;Boyacá;15522;Panqueba;2017;1425 
15;Boyacá;15531;Pauna;2017;10811 
15;Boyacá;15533;Paya;2017;2524 
15;Boyacá;15537;Paz de Río;2017;4561 
15;Boyacá;15542;Pesca;2017;7712 
15;Boyacá;15550;Pisba;2017;1303 
15;Boyacá;15572;Puerto Boyacá;2017;56096 
15;Boyacá;15580;Quípama;2017;7670 
15;Boyacá;15599;Ramiriquí;2017;9847 
15;Boyacá;15600;Ráquira;2017;13800 
15;Boyacá;15621;Rondón;2017;2787 
15;Boyacá;15632;Saboyá;2017;12237 
15;Boyacá;15638;Sáchica;2017;3769 
15;Boyacá;15646;Samacá;2017;20330 
15;Boyacá;15660;San Eduardo;2017;1861 
15;Boyacá;15664;San José de Pare;2017;5092 
15;Boyacá;15667;San Luis de Gaceno;2017;4891 
15;Boyacá;15673;San Mateo;2017;3489 
15;Boyacá;15676;San Miguel de Sema;2017;4540 
15;Boyacá;15681;San Pablo de Borbur;2017;10430 
15;Boyacá;15686;Santana;2017;7650 
15;Boyacá;15690;Santa María;2017;3850 
15;Boyacá;15693;Santa Rosa de Viterbo;2017;13402 
15;Boyacá;15696;Santa Sofía;2017;2629 
15;Boyacá;15720;Sativanorte;2017;2252 
15;Boyacá;15723;Sativasur;2017;1066 
15;Boyacá;15740;Siachoque;2017;8970 
15;Boyacá;15753;Soatá;2017;6881 
15;Boyacá;15755;Socotá;2017;7739 
15;Boyacá;15757;Socha;2017;7032 
15;Boyacá;15759;Sogamoso;2017;112287 
15;Boyacá;15761;Somondoco;2017;3482 
15;Boyacá;15762;Sora;2017;3028 
15;Boyacá;15763;Sotaquirá;2017;7460 
15;Boyacá;15764;Soracá;2017;5226 
15;Boyacá;15774;Susacón;2017;2982 
15;Boyacá;15776;Sutamarchán;2017;5862 
15;Boyacá;15778;Sutatenza;2017;3988 
15;Boyacá;15790;Tasco;2017;6237 
15;Boyacá;15798;Tenza;2017;4002 
15;Boyacá;15804;Tibaná;2017;9080 
15;Boyacá;15806;Tibasosa;2017;14333 
15;Boyacá;15808;Tinjacá;2017;3042 
15;Boyacá;15810;Tipacoque;2017;3093 
15;Boyacá;15814;Toca;2017;10050 
15;Boyacá;15816;Togüí;2017;4895 
15;Boyacá;15820;Tópaga;2017;3693 
15;Boyacá;15822;Tota;2017;5308 
15;Boyacá;15832;Tununguá;2017;1883 
15;Boyacá;15835;Turmequé;2017;5921 
15;Boyacá;15837;Tuta;2017;9800 
15;Boyacá;15839;Tutazá;2017;1820 
15;Boyacá;15842;Umbita;2017;10330 
15;Boyacá;15861;Ventaquemada;2017;15627 
15;Boyacá;15879;Viracachá;2017;3172 
15;Boyacá;15897;Zetaquira;2017;4441 
17;Caldas;17001;Manizales;2017;398830 
17;Caldas;17013;Aguadas;2017;21653 
17;Caldas;17042;Anserma;2017;33535 
17;Caldas;17050;Aranzazu;2017;11164 
17;Caldas;17088;Belalcázar;2017;10651 
17;Caldas;17174;Chinchiná;2017;51076 
17;Caldas;17272;Filadelfia;2017;10713 
17;Caldas;17380;La Dorada;2017;77735 
17;Caldas;17388;La Merced;2017;5281 
17;Caldas;17433;Manzanares;2017;22947 
17;Caldas;17442;Marmato;2017;9214 
17;Caldas;17444;Marquetalia;2017;15006 
17;Caldas;17446;Marulanda;2017;3393 
17;Caldas;17486;Neira;2017;30963 
17;Caldas;17495;Norcasia;2017;6272 
17;Caldas;17513;Pácora;2017;11399 
17;Caldas;17524;Palestina;2017;17674 
17;Caldas;17541;Pensilvania;2017;26347 
17;Caldas;17614;Riosucio;2017;63045 
17;Caldas;17616;Risaralda;2017;9362 
17;Caldas;17653;Salamina;2017;16005 
17;Caldas;17662;Samaná;2017;25789 
17;Caldas;17665;San José;2017;7588 
17;Caldas;17777;Supía;2017;27099 
17;Caldas;17867;Victoria;2017;8224 
17;Caldas;17873;Villamaría;2017;58481 
17;Caldas;17877;Viterbo;2017;12414 
18;Caquetá;18001;Florencia;2017;178450 
18;Caquetá;18029;Albania;2017;6435 
18;Caquetá;18094;Belén de Los Andaquies;2017;11663 
18;Caquetá;18150;Cartagena del Chairá;2017;34429 
18;Caquetá;18205;Curillo;2017;11789 
18;Caquetá;18247;El Doncello;2017;22227 
18;Caquetá;18256;El Paujil;2017;20832 
18;Caquetá;18410;La Montañita;2017;23962 
18;Caquetá;18460;Milán;2017;11802 
18;Caquetá;18479;Morelia;2017;3863 
18;Caquetá;18592;Puerto Rico;2017;33543 
18;Caquetá;18610;San José del Fragua;2017;15125 
18;Caquetá;18753;San Vicente del Caguán;2017;70453 
18;Caquetá;18756;Solano;2017;24603 
18;Caquetá;18785;Solita;2017;9149 
18;Caquetá;18860;Valparaíso;2017;11731 
19;Cauca;19001;Popayán;2017;282453 
19;Cauca;19022;Almaguer;2017;21322 
19;Cauca;19050;Argelia;2017;27221 
19;Cauca;19075;Balboa;2017;26005 
19;Cauca;19100;Bolívar;2017;44793 
19;Cauca;19110;Buenos Aires;2017;33435 
19;Cauca;19130;Cajibío;2017;38149 
19;Cauca;19137;Caldono;2017;33653 
19;Cauca;19142;Caloto(1)(3);2017;17713 
19;Cauca;19212;Corinto;2017;32707 
19;Cauca;19256;El Tambo;2017;47818 
19;Cauca;19290;Florencia;2017;6160 
19;Cauca;19300;Guachené (1) ;2017;19896 
19;Cauca;19318;Guapi;2017;29867 
19;Cauca;19355;Inzá;2017;31701 
19;Cauca;19364;Jambaló;2017;18303 
19;Cauca;19392;La Sierra;2017;10609 
19;Cauca;19397;La Vega;2017;46561 
19;Cauca;19418;López;2017;20581 
19;Cauca;19450;Mercaderes;2017;18151 
19;Cauca;19455;Miranda;2017;41202 
19;Cauca;19473;Morales;2017;26358 
19;Cauca;19513;Padilla;2017;7794 
19;Cauca;19517;Paez;2017;35871 
19;Cauca;19532;Patía;2017;36895 
19;Cauca;19533;Piamonte;2017;7417 
19;Cauca;19548;Piendamó;2017;44535 
19;Cauca;19573;Puerto Tejada;2017;45976 
19;Cauca;19585;Puracé;2017;15274 
19;Cauca;19622;Rosas;2017;13470 
19;Cauca;19693;San Sebastián;2017;14186 
19;Cauca;19698;Santander de Quilichao;2017;96518 
19;Cauca;19701;Santa Rosa;2017;10688 
19;Cauca;19743;Silvia;2017;32462 
19;Cauca;19760;Sotara;2017;17273 
19;Cauca;19780;Suárez;2017;18550 
19;Cauca;19785;Sucre;2017;8885 
19;Cauca;19807;Timbío;2017;34757 
19;Cauca;19809;Timbiquí;2017;21862 
19;Cauca;19821;Toribio;2017;29818 
19;Cauca;19824;Totoró;2017;20720 
19;Cauca;19845;Villa Rica;2017;16596 
20;Cesar;20001;Valledupar;2017;473251 
20;Cesar;20011;Aguachica;2017;94864 
20;Cesar;20013;Agustín Codazzi;2017;50055 
20;Cesar;20032;Astrea;2017;19305 
20;Cesar;20045;Becerril;2017;13322 
20;Cesar;20060;Bosconia;2017;38490 
20;Cesar;20175;Chimichagua;2017;30493 
20;Cesar;20178;Chiriguaná;2017;19121 
20;Cesar;20228;Curumaní;2017;23699 
20;Cesar;20238;El Copey;2017;26701 
20;Cesar;20250;El Paso;2017;23187 
20;Cesar;20295;Gamarra;2017;17061 
20;Cesar;20310;González;2017;6593 
20;Cesar;20383;La Gloria;2017;12591 
20;Cesar;20400;La Jagua de Ibirico;2017;22341 
20;Cesar;20443;Manaure;2017;15200 
20;Cesar;20517;Pailitas;2017;17369 
20;Cesar;20550;Pelaya;2017;18134 
20;Cesar;20570;Pueblo Bello;2017;23404 
20;Cesar;20614;Río de Oro;2017;13946 
20;Cesar;20621;La Paz;2017;22929 
20;Cesar;20710;San Alberto;2017;25603 
20;Cesar;20750;San Diego;2017;13266 
20;Cesar;20770;San Martín;2017;18748 
20;Cesar;20787;Tamalameque;2017;13802 
23;Córdoba;23001;Montería;2017;453931 
23;Córdoba;23068;Ayapel;2017;53152 
23;Córdoba;23079;Buenavista;2017;22191 
23;Córdoba;23090;Canalete;2017;22542 
23;Córdoba;23162;Cereté;2017;93039 
23;Córdoba;23168;Chimá;2017;15304 
23;Córdoba;23182;Chinú;2017;49362 
23;Córdoba;23189;Ciénaga de Oro;2017;66703 
23;Córdoba;23300;Cotorra;2017;15513 
23;Córdoba;23350;La Apartada;2017;15766 
23;Córdoba;23417;Lorica;2017;119838 
23;Córdoba;23419;Los Córdobas;2017;25208 
23;Córdoba;23464;Momil;2017;15074 
23;Córdoba;23466;Montelíbano(1)(3);2017;85012 
23;Córdoba;23500;Moñitos;2017;28294 
23;Córdoba;23555;Planeta Rica;2017;68309 
23;Córdoba;23570;Pueblo Nuevo;2017;40129 
23;Córdoba;23574;Puerto Escondido;2017;30923 
23;Córdoba;23580;Puerto Libertador;2017;50755 
23;Córdoba;23586;Purísima;2017;15142 
23;Córdoba;23660;Sahagún;2017;90274 
23;Córdoba;23670;San Andrés Sotavento (1) (3);2017;45006 
23;Córdoba;23672;San Antero;2017;32526 
23;Córdoba;23675;San Bernardo del Viento;2017;35518 
23;Córdoba;23678;San Carlos;2017;27858 
23;Córdoba;23682;San José de Uré(1);2017;11357 
23;Córdoba;23686;San Pelayo;2017;44530 
23;Córdoba;23807;Tierralta;2017;104817 
23;Córdoba;23815;Tuchín (1);2017;39511 
23;Córdoba;23855;Valencia;2017;44946 
25;Cundinamarca;25001;Agua de Dios;2017;10823 
25;Cundinamarca;25019;Albán;2017;5956 
25;Cundinamarca;25035;Anapoima;2017;13713 
25;Cundinamarca;25040;Anolaima;2017;12110 
25;Cundinamarca;25053;Arbeláez;2017;12374 
25;Cundinamarca;25086;Beltrán;2017;2256 
25;Cundinamarca;25095;Bituima;2017;2500 
25;Cundinamarca;25099;Bojacá;2017;12140 
25;Cundinamarca;25120;Cabrera;2017;4456 
25;Cundinamarca;25123;Cachipay;2017;9788 
25;Cundinamarca;25126;Cajicá;2017;59198 
25;Cundinamarca;25148;Caparrapí;2017;16720 
25;Cundinamarca;25151;Caqueza;2017;17214 
25;Cundinamarca;25154;Carmen de Carupa;2017;9276 
25;Cundinamarca;25168;Chaguaní;2017;3968 
25;Cundinamarca;25175;Chía;2017;132691 
25;Cundinamarca;25178;Chipaque;2017;8401 
25;Cundinamarca;25181;Choachí;2017;10614 
25;Cundinamarca;25183;Chocontá;2017;26562 
25;Cundinamarca;25200;Cogua;2017;23214 
25;Cundinamarca;25214;Cota;2017;25945 
25;Cundinamarca;25224;Cucunubá;2017;7561 
25;Cundinamarca;25245;El Colegio;2017;22060 
25;Cundinamarca;25258;El Peñón;2017;4786 
25;Cundinamarca;25260;El Rosal;2017;18045 
25;Cundinamarca;25269;Facatativá;2017;136950 
25;Cundinamarca;25279;Fomeque;2017;12231 
25;Cundinamarca;25281;Fosca;2017;7740 
25;Cundinamarca;25286;Funza;2017;78146 
25;Cundinamarca;25288;Fúquene;2017;5723 
25;Cundinamarca;25290;Fusagasugá;2017;139805 
25;Cundinamarca;25293;Gachala;2017;5687 
25;Cundinamarca;25295;Gachancipá;2017;15223 
25;Cundinamarca;25297;Gachetá;2017;11236 
25;Cundinamarca;25299;Gama;2017;4028 
25;Cundinamarca;25307;Girardot;2017;106283 
25;Cundinamarca;25312;Granada;2017;9059 
25;Cundinamarca;25317;Guachetá;2017;11360 
25;Cundinamarca;25320;Guaduas;2017;39748 
25;Cundinamarca;25322;Guasca;2017;15246 
25;Cundinamarca;25324;Guataquí;2017;2669 
25;Cundinamarca;25326;Guatavita;2017;6935 
25;Cundinamarca;25328;Guayabal de Siquima;2017;3651 
25;Cundinamarca;25335;Guayabetal;2017;4984 
25;Cundinamarca;25339;Gutiérrez;2017;4242 
25;Cundinamarca;25368;Jerusalén;2017;2672 
25;Cundinamarca;25372;Junín;2017;8672 
25;Cundinamarca;25377;La Calera;2017;28225 
25;Cundinamarca;25386;La Mesa;2017;32300 
25;Cundinamarca;25394;La Palma;2017;10912 
25;Cundinamarca;25398;La Peña;2017;7040 
25;Cundinamarca;25402;La Vega;2017;14413 
25;Cundinamarca;25407;Lenguazaque;2017;10352 
25;Cundinamarca;25426;Macheta;2017;6226 
25;Cundinamarca;25430;Madrid;2017;80622 
25;Cundinamarca;25436;Manta;2017;4754 
25;Cundinamarca;25438;Medina;2017;10162 
25;Cundinamarca;25473;Mosquera;2017;86954 
25;Cundinamarca;25483;Nariño;2017;2233 
25;Cundinamarca;25486;Nemocón;2017;13922 
25;Cundinamarca;25488;Nilo;2017;19328 
25;Cundinamarca;25489;Nimaima;2017;6947 
25;Cundinamarca;25491;Nocaima;2017;8111 
25;Cundinamarca;25506;Venecia;2017;4087 
25;Cundinamarca;25513;Pacho;2017;27584 
25;Cundinamarca;25518;Paime;2017;4339 
25;Cundinamarca;25524;Pandi;2017;5697 
25;Cundinamarca;25530;Paratebueno;2017;7782 
25;Cundinamarca;25535;Pasca;2017;12378 
25;Cundinamarca;25572;Puerto Salgar;2017;19337 
25;Cundinamarca;25580;Pulí;2017;3024 
25;Cundinamarca;25592;Quebradanegra;2017;4759 
25;Cundinamarca;25594;Quetame;2017;7241 
25;Cundinamarca;25596;Quipile;2017;8150 
25;Cundinamarca;25599;Apulo;2017;7812 
25;Cundinamarca;25612;Ricaurte;2017;9711 
25;Cundinamarca;25645;San Antonio del Tequendama;2017;13209 
25;Cundinamarca;25649;San Bernardo;2017;10745 
25;Cundinamarca;25653;San Cayetano;2017;5351 
25;Cundinamarca;25658;San Francisco;2017;9872 
25;Cundinamarca;25662;San Juan de Río Seco;2017;9668 
25;Cundinamarca;25718;Sasaima;2017;10778 
25;Cundinamarca;25736;Sesquilé;2017;14912 
25;Cundinamarca;25740;Sibaté;2017;39817 
25;Cundinamarca;25743;Silvania;2017;22052 
25;Cundinamarca;25745;Simijaca;2017;13516 
25;Cundinamarca;25754;Soacha;2017;533718 
25;Cundinamarca;25758;Sopó;2017;27932 
25;Cundinamarca;25769;Subachoque;2017;16750 
25;Cundinamarca;25772;Suesca;2017;18011 
25;Cundinamarca;25777;Supatá;2017;5027 
25;Cundinamarca;25779;Susa;2017;12887 
25;Cundinamarca;25781;Sutatausa;2017;5725 
25;Cundinamarca;25785;Tabio;2017;28373 
25;Cundinamarca;25793;Tausa;2017;9006 
25;Cundinamarca;25797;Tena;2017;9223 
25;Cundinamarca;25799;Tenjo;2017;20070 
25;Cundinamarca;25805;Tibacuy;2017;4822 
25;Cundinamarca;25807;Tibirita;2017;2943 
25;Cundinamarca;25815;Tocaima;2017;18601 
25;Cundinamarca;25817;Tocancipá;2017;33677 
25;Cundinamarca;25823;Topaipí;2017;4504 
25;Cundinamarca;25839;Ubalá;2017;10467 
25;Cundinamarca;25841;Ubaque;2017;6036 
25;Cundinamarca;25843;Villa de San Diego de Ubate;2017;39205 
25;Cundinamarca;25845;Une;2017;9435 
25;Cundinamarca;25851;Útica;2017;5023 
25;Cundinamarca;25862;Vergara;2017;7704 
25;Cundinamarca;25867;Vianí;2017;4214 
25;Cundinamarca;25871;Villagómez;2017;2166 
25;Cundinamarca;25873;Villapinzón;2017;20391 
25;Cundinamarca;25875;Villeta;2017;25381 
25;Cundinamarca;25878;Viotá;2017;13339 
25;Cundinamarca;25885;Yacopí;2017;17067 
25;Cundinamarca;25898;Zipacón;2017;5695 
25;Cundinamarca;25899;Zipaquirá;2017;126409 
27;Chocó;27001;Quibdó;2017;116058 
27;Chocó;27006;Acandí;2017;9408 
27;Chocó;27025;Alto Baudo;2017;38670 
27;Chocó;27050;Atrato;2017;10471 
27;Chocó;27073;Bagadó;2017;7984 
27;Chocó;27075;Bahía Solano;2017;9375 
27;Chocó;27077;Bajo Baudó;2017;17617 
27;Chocó;27099;Bojaya;2017;10116 
27;Chocó;27135;El Cantón del San Pablo;2017;8375 
27;Chocó;27150;Carmen del Darien;2017;5524 
27;Chocó;27160;Cértegui;2017;10153 
27;Chocó;27205;Condoto;2017;14991 
27;Chocó;27245;El Carmen de Atrato;2017;14524 
27;Chocó;27250;El Litoral del San Juan;2017;15994 
27;Chocó;27361;Istmina;2017;25686 
27;Chocó;27372;Juradó;2017;3267 
27;Chocó;27413;Lloró;2017;11372 
27;Chocó;27425;Medio Atrato;2017;31465 
27;Chocó;27430;Medio Baudó;2017;13951 
27;Chocó;27450;Medio San Juan;2017;17071 
27;Chocó;27491;Nóvita;2017;7963 
27;Chocó;27495;Nuquí;2017;8775 
27;Chocó;27580;Río Iro;2017;10042 
27;Chocó;27600;Río Quito;2017;9180 
27;Chocó;27615;Riosucio(2);2017;28923 
27;Chocó;27660;San José del Palmar;2017;4768 
27;Chocó;27745;Sipí;2017;4154 
27;Chocó;27787;Tadó;2017;19043 
27;Chocó;27800;Unguía;2017;15223 
27;Chocó;27810;Unión Panamericana;2017;9904 
41;Huila;41001;Neiva;2017;345806 
41;Huila;41006;Acevedo;2017;34354 
41;Huila;41013;Agrado;2017;9168 
41;Huila;41016;Aipe;2017;27669 
41;Huila;41020;Algeciras;2017;24611 
41;Huila;41026;Altamira;2017;4455 
41;Huila;41078;Baraya;2017;9682 
41;Huila;41132;Campoalegre;2017;34627 
41;Huila;41206;Colombia;2017;12655 
41;Huila;41244;Elías;2017;4064 
41;Huila;41298;Garzón;2017;92186 
41;Huila;41306;Gigante;2017;34410 
41;Huila;41319;Guadalupe;2017;22060 
41;Huila;41349;Hobo;2017;6986 
41;Huila;41357;Iquira;2017;13178 
41;Huila;41359;Isnos;2017;27830 
41;Huila;41378;La Argentina;2017;14532 
41;Huila;41396;La Plata;2017;64938 
41;Huila;41483;Nátaga;2017;6443 
41;Huila;41503;Oporapa;2017;14141 
41;Huila;41518;Paicol;2017;5648 
41;Huila;41524;Palermo;2017;33825 
41;Huila;41530;Palestina;2017;11820 
41;Huila;41548;Pital;2017;13861 
41;Huila;41551;Pitalito;2017;130716 
41;Huila;41615;Rivera;2017;19186 
41;Huila;41660;Saladoblanco;2017;11699 
41;Huila;41668;San Agustín;2017;33517 
41;Huila;41676;Santa María;2017;11556 
41;Huila;41770;Suaza;2017;20019 
41;Huila;41791;Tarqui;2017;17931 
41;Huila;41797;Tesalia;2017;9305 
41;Huila;41799;Tello;2017;14358 
41;Huila;41801;Teruel;2017;8838 
41;Huila;41807;Timaná;2017;20386 
41;Huila;41872;Villavieja;2017;7308 
41;Huila;41885;Yaguará;2017;9176 
44;La Guajira;44001;Riohacha;2017;277868 
44;La Guajira;44035;Albania;2017;27589 
44;La Guajira;44078;Barrancas;2017;36134 
44;La Guajira;44090;Dibulla;2017;35404 
44;La Guajira;44098;Distracción;2017;16484 
44;La Guajira;44110;El Molino;2017;8940 
44;La Guajira;44279;Fonseca;2017;34286 
44;La Guajira;44378;Hatonuevo;2017;26782 
44;La Guajira;44420;La Jagua del Pilar;2017;3289 
44;La Guajira;44430;Maicao;2017;162118 
44;La Guajira;44560;Manaure;2017;112103 
44;La Guajira;44650;San Juan del Cesar;2017;38351 
44;La Guajira;44847;Uribia;2017;186532 
44;La Guajira;44855;Urumita;2017;18792 
44;La Guajira;44874;Villanueva;2017;28254 
47;Magdalena;47001;Santa Marta;2017;499391 
47;Magdalena;47030;Algarrobo;2017;12741 
47;Magdalena;47053;Aracataca;2017;40386 
47;Magdalena;47058;Ariguaní;2017;32409 
47;Magdalena;47161;Cerro San Antonio;2017;7768 
47;Magdalena;47170;Chivolo;2017;15848 
47;Magdalena;47189;Ciénaga;2017;104908 
47;Magdalena;47205;Concordia;2017;9296 
47;Magdalena;47245;El Banco;2017;55801 
47;Magdalena;47258;El Piñon;2017;16729 
47;Magdalena;47268;El Retén;2017;21494 
47;Magdalena;47288;Fundación;2017;57456 
47;Magdalena;47318;Guamal;2017;27761 
47;Magdalena;47460;Nueva Granada;2017;20661 
47;Magdalena;47541;Pedraza;2017;8092 
47;Magdalena;47545;Pijiño del Carmen;2017;16186 
47;Magdalena;47551;Pivijay;2017;33572 
47;Magdalena;47555;Plato;2017;59814 
47;Magdalena;47570;Puebloviejo;2017;31697 
47;Magdalena;47605;Remolino;2017;8047 
47;Magdalena;47660;Sabanas de San Angel;2017;17321 
