year; id_dpto ;nom_dpto;id_munic;nom_munic;Categoria;p_total;p_cabecera;p_resto
2018;;Boyacá;15001;Tunja;;167991;;
2018;;Boyacá;15022;Almeida;;1582;;
2018;;Boyacá;15047;Aquitania;;13860;;
2018;;Boyacá;15051;Arcabuco;;5465;;
2018;;Boyacá;15087;Belén;;7322;;
2018;;Boyacá;15090;Berbeo;;1453;;
2018;;Boyacá;15092;Betéitiva;;1895;;
2018;;Boyacá;15097;Boavita;;5024;;
2018;;Boyacá;15104;Boyacá;;4472;;
2018;;Boyacá;15106;Briceño;;2054;;
2018;;Boyacá;15109;Buenavista;;4240;;
2018;;Boyacá;15114;Busbanzá;;903;;
2018;;Boyacá;15131;Caldas;;3086;;
2018;;Boyacá;15135;Campohermoso;;2705;;
2018;;Boyacá;15162;Cerinza;;3636;;
2018;;Boyacá;15172;Chinavita;;2842;;
2018;;Boyacá;15176;Chiquinquirá;;52321;;
2018;;Boyacá;15180;Chiscas;;3587;;
2018;;Boyacá;15183;Chita;;7778;;
2018;;Boyacá;15185;Chitaraque;;5013;;
2018;;Boyacá;15187;Chivatá;;2783;;
2018;;Boyacá;15189;Ciénega;;4492;;
2018;;Boyacá;15204;Cómbita;;12636;;
2018;;Boyacá;15212;Coper;;3019;;
2018;;Boyacá;15215;Corrales;;2479;;
2018;;Boyacá;15218;Covarachía;;2628;;
2018;;Boyacá;15223;Cubará;;10164;;
2018;;Boyacá;15224;Cucaita;;3375;;
2018;;Boyacá;15226;Cuítiva;;1628;;
2018;;Boyacá;15232;Chíquiza;;4347;;
2018;;Boyacá;15236;Chivor;;1669;;
2018;;Boyacá;15238;Duitama;;117606;;
2018;;Boyacá;15244;El Cocuy;;3999;;
2018;;Boyacá;15248;El Espino;;2715;;
2018;;Boyacá;15272;Firavitoba;;6523;;
2018;;Boyacá;15276;Floresta;;3186;;
2018;;Boyacá;15293;Gachantivá;;2744;;
2018;;Boyacá;15296;Gameza;;4395;;
2018;;Boyacá;15299;Garagoa;;14145;;
2018;;Boyacá;15317;Guacamayas;;1790;;
2018;;Boyacá;15322;Guateque;;8123;;
2018;;Boyacá;15325;Guayatá;;3112;;
2018;;Boyacá;15332;Güicán;;3921;;
2018;;Boyacá;15362;Iza;;1944;;
2018;;Boyacá;15367;Jenesano;;6333;;
2018;;Boyacá;15368;Jericó;;3540;;
2018;;Boyacá;15377;Labranzagrande;;3075;;
2018;;Boyacá;15380;La Capilla;;2300;;
2018;;Boyacá;15401;La Victoria;;956;;
2018;;Boyacá;15403;La Uvita;;2872;;
2018;;Boyacá;15407;Villa de Leyva;;14406;;
2018;;Boyacá;15425;Macanal;;3568;;
2018;;Boyacá;15442;Maripí;;5354;;
2018;;Boyacá;15455;Miraflores;;8274;;
2018;;Boyacá;15464;Mongua;;4300;;
2018;;Boyacá;15466;Monguí;;3895;;
2018;;Boyacá;15469;Moniquirá;;20848;;
2018;;Boyacá;15476;Motavita;;5253;;
2018;;Boyacá;15480;Muzo;;8323;;
2018;;Boyacá;15491;Nobsa;;14651;;
2018;;Boyacá;15494;Nuevo Colón;;5025;;
2018;;Boyacá;15500;Oicatá;;2797;;
2018;;Boyacá;15507;Otanche;;6997;;
2018;;Boyacá;15511;Pachavita;;2275;;
2018;;Boyacá;15514;Páez;;2930;;
2018;;Boyacá;15516;Paipa;;31141;;
2018;;Boyacá;15518;Pajarito;;1941;;
2018;;Boyacá;15522;Panqueba;;1644;;
2018;;Boyacá;15531;Pauna;;6355;;
2018;;Boyacá;15533;Paya;;2061;;
2018;;Boyacá;15537;Paz de Río;;4047;;
2018;;Boyacá;15542;Pesca;;6604;;
2018;;Boyacá;15550;Pisba;;1582;;
2018;;Boyacá;15572;Puerto Boyacá;;44784;;
2018;;Boyacá;15580;Quípama;;4194;;
2018;;Boyacá;15599;Ramiriquí;;8889;;
2018;;Boyacá;15600;Ráquira;;7312;;
2018;;Boyacá;15621;Rondón;;2230;;
2018;;Boyacá;15632;Saboyá;;11161;;
2018;;Boyacá;15638;Sáchica;;4823;;
2018;;Boyacá;15646;Samacá;;17542;;
2018;;Boyacá;15660;San Eduardo;;1572;;
2018;;Boyacá;15664;San José de Pare;;4658;;
2018;;Boyacá;15667;San Luis de Gaceno;;4551;;
2018;;Boyacá;15673;San Mateo;;3307;;
2018;;Boyacá;15676;San Miguel de Sema;;2901;;
2018;;Boyacá;15681;San Pablo de Borbur;;5839;;
2018;;Boyacá;15686;Santana;;6826;;
2018;;Boyacá;15690;Santa María;;3109;;
2018;;Boyacá;15693;Santa Rosa de Viterbo;;11329;;
2018;;Boyacá;15696;Santa Sofía;;2959;;
2018;;Boyacá;15720;Sativanorte;;2026;;
2018;;Boyacá;15723;Sativasur;;1048;;
2018;;Boyacá;15740;Siachoque;;6649;;
2018;;Boyacá;15753;Soatá;;8538;;
2018;;Boyacá;15755;Socotá;;7133;;
2018;;Boyacá;15757;Socha;;7509;;
2018;;Boyacá;15759;Sogamoso;;120462;;
2018;;Boyacá;15761;Somondoco;;2377;;
2018;;Boyacá;15762;Sora;;2586;;
2018;;Boyacá;15763;Sotaquirá;;7953;;
2018;;Boyacá;15764;Soracá;;5904;;
2018;;Boyacá;15774;Susacón;;2555;;
2018;;Boyacá;15776;Sutamarchán;;5755;;
2018;;Boyacá;15778;Sutatenza;;3501;;
2018;;Boyacá;15790;Tasco;;5150;;
2018;;Boyacá;15798;Tenza;;3461;;
2018;;Boyacá;15804;Tibaná;;7966;;
2018;;Boyacá;15806;Tibasosa;;11023;;
2018;;Boyacá;15808;Tinjacá;;2869;;
2018;;Boyacá;15810;Tipacoque;;3154;;
2018;;Boyacá;15814;Toca;;8707;;
2018;;Boyacá;15816;Togüí;;4224;;
2018;;Boyacá;15820;Tópaga;;3531;;
2018;;Boyacá;15822;Tota;;4530;;
2018;;Boyacá;15832;Tununguá;;1526;;
2018;;Boyacá;15835;Turmequé;;5856;;
2018;;Boyacá;15837;Tuta;;8154;;
2018;;Boyacá;15839;Tutazá;;1794;;
2018;;Boyacá;15842;Umbita;;6905;;
2018;;Boyacá;15861;Ventaquemada;;13984;;
2018;;Boyacá;15879;Viracachá;;2582;;
2018;;Boyacá;15897;Zetaquira;;4301;;
2018;;Caldas;17001;Manizales;;400436;;
2018;;Caldas;17013;Aguadas;;20712;;
2018;;Caldas;17042;Anserma;;31811;;
2018;;Caldas;17050;Aranzazu;;9854;;
2018;;Caldas;17088;Belalcázar;;9690;;
2018;;Caldas;17174;Chinchiná;;48484;;
2018;;Caldas;17272;Filadelfia;;9630;;
2018;;Caldas;17380;La Dorada;;70802;;
2018;;Caldas;17388;La Merced;;5325;;
2018;;Caldas;17433;Manzanares;;16532;;
2018;;Caldas;17442;Marmato;;8485;;
2018;;Caldas;17444;Marquetalia;;12146;;
2018;;Caldas;17446;Marulanda;;2081;;
2018;;Caldas;17486;Neira;;20495;;
2018;;Caldas;17495;Norcasia;;5949;;
2018;;Caldas;17513;Pácora;;13214;;
2018;;Caldas;17524;Palestina;;13560;;
2018;;Caldas;17541;Pensilvania;;17342;;
2018;;Caldas;17614;Riosucio;;48329;;
2018;;Caldas;17616;Risaralda;;9840;;
2018;;Caldas;17653;Salamina;;16759;;
2018;;Caldas;17662;Samaná;;17466;;
2018;;Caldas;17665;San José;;4524;;
2018;;Caldas;17777;Supía;;26571;;
2018;;Caldas;17867;Victoria;;8172;;
2018;;Caldas;17873;Villamaría;;62831;;
2018;;Caldas;17877;Viterbo;;12432;;
2018;;Caquetá;18001;Florencia;;156789;;
2018;;Caquetá;18029;Albania;;4514;;
2018;;Caquetá;18094;Belén de Los Andaquies;;9075;;
2018;;Caquetá;18150;Cartagena del Chairá;;27939;;
2018;;Caquetá;18205;Curillo;;7518;;
2018;;Caquetá;18247;El Doncello;;17775;;
2018;;Caquetá;18256;El Paujil;;13014;;
2018;;Caquetá;18410;La Montañita;;12128;;
2018;;Caquetá;18460;Milán;;7507;;
2018;;Caquetá;18479;Morelia;;3350;;
2018;;Caquetá;18592;Puerto Rico;;24395;;
2018;;Caquetá;18610;San José del Fragua;;11364;;
2018;;Caquetá;18753;San Vicente del Caguán;;42390;;
2018;;Caquetá;18756;Solano;;10331;;
2018;;Caquetá;18785;Solita;;5431;;
2018;;Caquetá;18860;Valparaíso;;6082;;
2018;;Cauca;19001;Popayán;;277270;;
2018;;Cauca;19022;Almaguer;;16523;;
2018;;Cauca;19050;Argelia;;20136;;
2018;;Cauca;19075;Balboa;;18910;;
2018;;Cauca;19100;Bolívar;;35837;;
2018;;Cauca;19110;Buenos Aires;;25257;;
2018;;Cauca;19130;Cajibío;;32237;;
2018;;Cauca;19137;Caldono;;36139;;
2018;;Cauca;19142;Caloto;;25416;;
2018;;Cauca;19212;Corinto;;21975;;
2018;;Cauca;19256;El Tambo;;38688;;
2018;;Cauca;19290;Florencia;;5089;;
2018;;Cauca;19300;Guachené ;;18513;;
2018;;Cauca;19318;Guapi;;24037;;
2018;;Cauca;19355;Inzá;;26571;;
2018;;Cauca;19364;Jambaló;;16353;;
2018;;Cauca;19392;La Sierra;;9935;;
2018;;Cauca;19397;La Vega;;19777;;
2018;;Cauca;19418;López;;15154;;
2018;;Cauca;19450;Mercaderes;;14824;;
2018;;Cauca;19455;Miranda;;28662;;
2018;;Cauca;19473;Morales;;29737;;
2018;;Cauca;19513;Padilla;;8763;;
2018;;Cauca;19517;Paez;;37666;;
2018;;Cauca;19532;Patía;;28586;;
2018;;Cauca;19533;Piamonte;;7125;;
2018;;Cauca;19548;Piendamó;;33431;;
2018;;Cauca;19573;Puerto Tejada;;40244;;
2018;;Cauca;19585;Puracé;;14952;;
2018;;Cauca;19622;Rosas;;9336;;
2018;;Cauca;19693;San Sebastián;;9806;;
2018;;Cauca;19698;Santander de Quilichao;;96032;;
2018;;Cauca;19701;Santa Rosa;;5045;;
2018;;Cauca;19743;Silvia;;33508;;
2018;;Cauca;19760;Sotara;;11958;;
2018;;Cauca;19780;Suárez;;19690;;
2018;;Cauca;19785;Sucre;;6201;;
2018;;Cauca;19807;Timbío;;32217;;
2018;;Cauca;19809;Timbiquí;;21618;;
2018;;Cauca;19821;Toribio;;30654;;
2018;;Cauca;19824;Totoró;;20870;;
2018;;Cauca;19845;Villa Rica;;18761;;
2018;;Cesar;20001;Valledupar;;459349;;
2018;;Cesar;20011;Aguachica;;95878;;
2018;;Cesar;20013;Agustín Codazzi;;58621;;
2018;;Cesar;20032;Astrea;;18434;;
2018;;Cesar;20045;Becerril;;20477;;
2018;;Cesar;20060;Bosconia;;37531;;
2018;;Cesar;20175;Chimichagua;;30289;;
2018;;Cesar;20178;Chiriguaná;;27006;;
2018;;Cesar;20228;Curumaní;;34838;;
2018;;Cesar;20238;El Copey;;28550;;
2018;;Cesar;20250;El Paso;;34620;;
2018;;Cesar;20295;Gamarra;;12444;;
2018;;Cesar;20310;González;;4053;;
2018;;Cesar;20383;La Gloria;;14989;;
2018;;Cesar;20400;La Jagua de Ibirico;;37356;;
2018;;Cesar;20443;Manaure;;9313;;
2018;;Cesar;20517;Pailitas;;16800;;
2018;;Cesar;20550;Pelaya;;18497;;
2018;;Cesar;20570;Pueblo Bello;;22929;;
2018;;Cesar;20614;Río de Oro;;14408;;
2018;;Cesar;20621;La Paz;;26109;;
2018;;Cesar;20710;San Alberto;;23040;;
2018;;Cesar;20750;San Diego;;18531;;
2018;;Cesar;20770;San Martín;;20452;;
2018;;Cesar;20787;Tamalameque;;14063;;
2018;;Córdoba ;23001;Montería;;433723;;
2018;;Córdoba ;23068;Ayapel;;38816;;
2018;;Córdoba ;23079;Buenavista;;18344;;
2018;;Córdoba ;23090;Canalete;;14831;;
2018;;Córdoba ;23162;Cereté;;96252;;
2018;;Córdoba ;23168;Chimá;;13492;;
2018;;Córdoba ;23182;Chinú;;42680;;
2018;;Córdoba ;23189;Ciénaga de Oro;;56278;;
2018;;Córdoba ;23300;Cotorra;;16215;;
2018;;Córdoba ;23350;La Apartada;;13742;;
2018;;Córdoba ;23417;Lorica;;98491;;
2018;;Córdoba ;23419;Los Córdobas;;15886;;
2018;;Córdoba ;23464;Momil;;16264;;
2018;;Córdoba ;23466;Montelíbano;;71824;;
2018;;Córdoba ;23500;Moñitos;;25095;;
2018;;Córdoba ;23555;Planeta Rica;;60259;;
2018;;Córdoba ;23570;Pueblo Nuevo;;26968;;
2018;;Córdoba ;23574;Puerto Escondido;;19474;;
2018;;Córdoba ;23580;Puerto Libertador;;35362;;
2018;;Córdoba ;23586;Purísima;;14705;;
2018;;Córdoba ;23660;Sahagún;;94020;;
2018;;Córdoba ;23670;San Andrés Sotavento;;42046;;
2018;;Córdoba ;23672;San Antero;;29028;;
2018;;Córdoba ;23675;San Bernardo del Viento;;29437;;
2018;;Córdoba ;23678;San Carlos;;23532;;
2018;;Córdoba ;23682;San José de Uré(1);;11059;;
2018;;Córdoba ;23686;San Pelayo;;40617;;
2018;;Córdoba ;23807;Tierralta;;86578;;
2018;;Córdoba ;23815;Tuchín;;40033;;
2018;;Córdoba ;23855;Valencia;;30545;;
2018;;Cundinamarca;25001;Agua de Dios;;10742;;
2018;;Cundinamarca;25019;Albán;;6136;;
2018;;Cundinamarca;25035;Anapoima;;12241;;
2018;;Cundinamarca;25040;Anolaima;;12204;;
2018;;Cundinamarca;25053;Arbeláez;;10005;;
2018;;Cundinamarca;25086;Beltrán;;1720;;
2018;;Cundinamarca;25095;Bituima;;2224;;
2018;;Cundinamarca;25099;Bojacá;;9674;;
2018;;Cundinamarca;25120;Cabrera;;4512;;
2018;;Cundinamarca;25123;Cachipay;;9274;;
2018;;Cundinamarca;25126;Cajicá;;81111;;
2018;;Cundinamarca;25148;Caparrapí;;10301;;
2018;;Cundinamarca;25151;Caqueza;;15594;;
2018;;Cundinamarca;25154;Carmen de Carupa;;7345;;
2018;;Cundinamarca;25168;Chaguaní;;3323;;
2018;;Cundinamarca;25175;Chía;;129613;;
2018;;Cundinamarca;25178;Chipaque;;8633;;
2018;;Cundinamarca;25181;Choachí;;10397;;
2018;;Cundinamarca;25183;Chocontá;;19825;;
2018;;Cundinamarca;25200;Cogua;;21102;;
2018;;Cundinamarca;25214;Cota;;31868;;
2018;;Cundinamarca;25224;Cucunubá;;7013;;
2018;;Cundinamarca;25245;El Colegio;;22775;;
2018;;Cundinamarca;25258;El Peñón;;3458;;
2018;;Cundinamarca;25260;El Rosal;;21887;;
2018;;Cundinamarca;25269;Facatativá;;136041;;
2018;;Cundinamarca;25279;Fomeque;;10749;;
2018;;Cundinamarca;25281;Fosca;;5578;;
2018;;Cundinamarca;25286;Funza;;90854;;
2018;;Cundinamarca;25288;Fúquene;;4849;;
2018;;Cundinamarca;25290;Fusagasugá;;134658;;
2018;;Cundinamarca;25293;Gachala;;4378;;
2018;;Cundinamarca;25295;Gachancipá;;16633;;
2018;;Cundinamarca;25297;Gachetá;;8203;;
2018;;Cundinamarca;25299;Gama;;3055;;
2018;;Cundinamarca;25307;Girardot;;92903;;
2018;;Cundinamarca;25312;Granada;;6922;;
2018;;Cundinamarca;25317;Guachetá;;12405;;
2018;;Cundinamarca;25320;Guaduas;;27571;;
2018;;Cundinamarca;25322;Guasca;;14992;;
2018;;Cundinamarca;25324;Guataquí;;1977;;
2018;;Cundinamarca;25326;Guatavita;;6148;;
2018;;Cundinamarca;25328;Guayabal de Siquima;;3604;;
2018;;Cundinamarca;25335;Guayabetal;;5809;;
2018;;Cundinamarca;25339;Gutiérrez;;3311;;
2018;;Cundinamarca;25368;Jerusalén;;2025;;
2018;;Cundinamarca;25372;Junín;;5234;;
2018;;Cundinamarca;25377;La Calera;;28501;;
2018;;Cundinamarca;25386;La Mesa;;29452;;
2018;;Cundinamarca;25394;La Palma;;7708;;
2018;;Cundinamarca;25398;La Peña;;5429;;
2018;;Cundinamarca;25402;La Vega;;13085;;
2018;;Cundinamarca;25407;Lenguazaque;;9425;;
2018;;Cundinamarca;25426;Macheta;;6057;;
2018;;Cundinamarca;25430;Madrid;;109696;;
2018;;Cundinamarca;25436;Manta;;3354;;
2018;;Cundinamarca;25438;Medina;;7281;;
2018;;Cundinamarca;25473;Mosquera;;128893;;
2018;;Cundinamarca;25483;Nariño;;2101;;
2018;;Cundinamarca;25486;Nemocón;;12198;;
2018;;Cundinamarca;25488;Nilo;;10555;;
2018;;Cundinamarca;25489;Nimaima;;3086;;
2018;;Cundinamarca;25491;Nocaima;;5211;;
2018;;Cundinamarca;25506;Venecia;;4130;;
2018;;Cundinamarca;25513;Pacho;;23726;;
2018;;Cundinamarca;25518;Paime;;3865;;
2018;;Cundinamarca;25524;Pandi;;4735;;
2018;;Cundinamarca;25530;Paratebueno;;8043;;
2018;;Cundinamarca;25535;Pasca;;8686;;
2018;;Cundinamarca;25572;Puerto Salgar;;15019;;
2018;;Cundinamarca;25580;Pulí;;2525;;
2018;;Cundinamarca;25592;Quebradanegra;;4453;;
2018;;Cundinamarca;25594;Quetame;;4929;;
2018;;Cundinamarca;25596;Quipile;;6114;;
2018;;Cundinamarca;25599;Apulo;;7533;;
2018;;Cundinamarca;25612;Ricaurte;;10788;;
2018;;Cundinamarca;25645;San Antonio del Tequendama;;10214;;
2018;;Cundinamarca;25649;San Bernardo;;7417;;
2018;;Cundinamarca;25653;San Cayetano;;4043;;
2018;;Cundinamarca;25658;San Francisco;;9644;;
2018;;Cundinamarca;25662;San Juan de Río Seco;;7547;;
2018;;Cundinamarca;25718;Sasaima;;9807;;
2018;;Cundinamarca;25736;Sesquilé;;11067;;
2018;;Cundinamarca;25740;Sibaté;;32803;;
2018;;Cundinamarca;25743;Silvania;;20581;;
2018;;Cundinamarca;25745;Simijaca;;11526;;
2018;;Cundinamarca;25754;Soacha;;645205;;
2018;;Cundinamarca;25758;Sopó;;24838;;
2018;;Cundinamarca;25769;Subachoque;;14874;;
2018;;Cundinamarca;25772;Suesca;;15401;;
2018;;Cundinamarca;25777;Supatá;;4726;;
2018;;Cundinamarca;25779;Susa;;6073;;
2018;;Cundinamarca;25781;Sutatausa;;5258;;
2018;;Cundinamarca;25785;Tabio;;20602;;
2018;;Cundinamarca;25793;Tausa;;6735;;
2018;;Cundinamarca;25797;Tena;;8072;;
2018;;Cundinamarca;25799;Tenjo;;20386;;
2018;;Cundinamarca;25805;Tibacuy;;3944;;
2018;;Cundinamarca;25807;Tibirita;;2439;;
2018;;Cundinamarca;25815;Tocaima;;13649;;
2018;;Cundinamarca;25817;Tocancipá;;39416;;
2018;;Cundinamarca;25823;Topaipí;;3537;;
2018;;Cundinamarca;25839;Ubalá;;7583;;
2018;;Cundinamarca;25841;Ubaque;;6390;;
2018;;Cundinamarca;25843;Villa de San Diego de Ubate;;40001;;
2018;;Cundinamarca;25845;Une;;6902;;
2018;;Cundinamarca;25851;Útica;;4032;;
2018;;Cundinamarca;25862;Vergara;;6063;;
2018;;Cundinamarca;25867;Vianí;;3806;;
2018;;Cundinamarca;25871;Villagómez;;1712;;
2018;;Cundinamarca;25873;Villapinzón;;15834;;
2018;;Cundinamarca;25875;Villeta;;25957;;
2018;;Cundinamarca;25878;Viotá;;12589;;
2018;;Cundinamarca;25885;Yacopí;;10887;;
2018;;Cundinamarca;25898;Zipacón;;4211;;
2018;;Cundinamarca;25899;Zipaquirá;;129652;;
2018;;Chocó;27001;Quibdó;;120679;;
2018;;Chocó;27006;Acandí;;12095;;
2018;;Chocó;27025;Alto Baudo;;23954;;
2018;;Chocó;27050;Atrato;;5519;;
2018;;Chocó;27073;Bagadó;;10583;;
2018;;Chocó;27075;Bahía Solano;;9417;;
2018;;Chocó;27077;Bajo Baudó;;18561;;
2018;;Chocó;27099;Bojaya;;11933;;
2018;;Chocó;27135;El Cantón del San Pablo;;5663;;
2018;;Chocó;27150;Carmen del Darien;;13189;;
2018;;Chocó;27160;Cértegui;;4683;;
2018;;Chocó;27205;Condoto;;12251;;
2018;;Chocó;27245;El Carmen de Atrato;;7900;;
2018;;Chocó;27250;El Litoral del San Juan;;11579;;
2018;;Chocó;27361;Istmina;;28087;;
2018;;Chocó;27372;Juradó;;4108;;
2018;;Chocó;27413;Lloró;;8928;;
2018;;Chocó;27425;Medio Atrato;;10140;;
2018;;Chocó;27430;Medio Baudó;;13423;;
2018;;Chocó;27450;Medio San Juan;;9073;;
2018;;Chocó;27491;Nóvita;;8164;;
2018;;Chocó;27495;Nuquí;;3456;;
2018;;Chocó;27580;Río Iro;;4525;;
2018;;Chocó;27600;Río Quito;;7974;;
2018;;Chocó;27615;Riosucio;;48257;;
2018;;Chocó;27660;San José del Palmar;;4721;;
2018;;Chocó;27745;Sipí;;2768;;
2018;;Chocó;27787;Tadó;;17000;;
2018;;Chocó;27800;Unguía;;12192;;
2018;;Chocó;27810;Unión Panamericana;;6590;;
2018;;Huila;41001;Neiva;;314526;;
2018;;Huila;41006;Acevedo;;24562;;
2018;;Huila;41013;Agrado;;8593;;
2018;;Huila;41016;Aipe;;14817;;
2018;;Huila;41020;Algeciras;;20259;;
2018;;Huila;41026;Altamira;;4169;;
2018;;Huila;41078;Baraya;;6679;;
2018;;Huila;41132;Campoalegre;;30183;;
2018;;Huila;41206;Colombia;;7040;;
2018;;Huila;41244;Elías;;3736;;
2018;;Huila;41298;Garzón;;66311;;
2018;;Huila;41306;Gigante;;22871;;
2018;;Huila;41319;Guadalupe;;15913;;
2018;;Huila;41349;Hobo;;6700;;
2018;;Huila;41357;Iquira;;9064;;
2018;;Huila;41359;Isnos;;24593;;
2018;;Huila;41378;La Argentina;;12475;;
2018;;Huila;41396;La Plata;;54405;;
2018;;Huila;41483;Nátaga;;6168;;
2018;;Huila;41503;Oporapa;;11111;;
2018;;Huila;41518;Paicol;;6424;;
2018;;Huila;41524;Palermo;;24243;;
2018;;Huila;41530;Palestina;;10454;;
2018;;Huila;41548;Pital;;12246;;
2018;;Huila;41551;Pitalito;;120287;;
2018;;Huila;41615;Rivera;;22877;;
2018;;Huila;41660;Saladoblanco;;10076;;
2018;;Huila;41668;San Agustín;;32409;;
2018;;Huila;41676;Santa María;;10215;;
2018;;Huila;41770;Suaza;;17376;;
2018;;Huila;41791;Tarqui;;16108;;
2018;;Huila;41797;Tesalia;;9767;;
2018;;Huila;41799;Tello;;10273;;
2018;;Huila;41801;Teruel;;7376;;
2018;;Huila;41807;Timaná;;20919;;
2018;;Huila;41872;Villavieja;;6943;;
2018;;Huila;41885;Yaguará;;7380;;
2018;;La Guajira;44001;Riohacha;;177573;;
2018;;La Guajira;44035;Albania;;26940;;
2018;;La Guajira;44078;Barrancas;;28549;;
2018;;La Guajira;44090;Dibulla;;36196;;
2018;;La Guajira;44098;Distracción;;11934;;
2018;;La Guajira;44110;El Molino;;6963;;
2018;;La Guajira;44279;Fonseca;;40852;;
2018;;La Guajira;44378;Hatonuevo;;17672;;
2018;;La Guajira;44420;La Jagua del Pilar;;2952;;
2018;;La Guajira;44430;Maicao;;159223;;
2018;;La Guajira;44560;Manaure;;74528;;
2018;;La Guajira;44650;San Juan del Cesar;;46077;;
2018;;La Guajira;44847;Uribia;;160711;;
2018;;La Guajira;44855;Urumita;;10198;;
2018;;La Guajira;44874;Villanueva;;24996;;
2018;;Magdalena;47001;Santa Marta;;479853;;
2018;;Magdalena;47030;Algarrobo;;14294;;
2018;;Magdalena;47053;Aracataca;;37476;;
2018;;Magdalena;47058;Ariguaní;;28348;;
2018;;Magdalena;47161;Cerro San Antonio;;9225;;
2018;;Magdalena;47170;Chivolo;;18208;;
2018;;Magdalena;47189;Ciénaga;;118435;;
2018;;Magdalena;47205;Concordia;;9681;;
2018;;Magdalena;47245;El Banco;;59594;;
2018;;Magdalena;47258;El Piñon;;17308;;
2018;;Magdalena;47268;El Retén;;19345;;
2018;;Magdalena;47288;Fundación;;64833;;
2018;;Magdalena;47318;Guamal;;25312;;
2018;;Magdalena;47460;Nueva Granada;;17470;;
2018;;Magdalena;47541;Pedraza;;7569;;
2018;;Magdalena;47545;Pijiño del Carmen;;11071;;
2018;;Magdalena;47551;Pivijay;;34374;;
2018;;Magdalena;47555;Plato;;56210;;
2018;;Magdalena;47570;Puebloviejo;;26419;;
2018;;Magdalena;47605;Remolino;;9555;;
2018;;Magdalena;47660;Sabanas de San Angel;;14060;;
2018;;Magdalena;47675;Salamina;;9360;;
2018;;Magdalena;47692;San Sebastián de Buenavista;;18865;;
2018;;Magdalena;47703;San Zenón;;11279;;
2018;;Magdalena;47707;Santa Ana;;22723;;
2018;;Magdalena;47720;Santa Bárbara de Pinto;;9345;;
2018;;Magdalena;47745;Sitionuevo;;25804;;
2018;;Magdalena;47798;Tenerife;;12364;;
2018;;Magdalena;47960;Zapayán;;8606;;
2018;;Magdalena;47980;Zona Bananera;;66802;;
2018;;Meta;50001;Villavicencio;;451212;;
2018;;Meta;50006;Acacías;;78199;;
2018;;Meta;50110;Barranca de Upía;;5946;;
2018;;Meta;50124;Cabuyaro;;5432;;
2018;;Meta;50150;Castilla la Nueva;;13611;;
2018;;Meta;50223;Cubarral;;6377;;
2018;;Meta;50226;Cumaral;;21397;;
2018;;Meta;50245;El Calvario;;1575;;
2018;;Meta;50251;El Castillo;;7397;;
2018;;Meta;50270;El Dorado;;3699;;
2018;;Meta;50287;Fuente de Oro;;11599;;
2018;;Meta;50313;Granada;;64932;;
2018;;Meta;50318;Guamal;;13857;;
2018;;Meta;50325;Mapiripán;;6036;;
2018;;Meta;50330;Mesetas;;9751;;
2018;;Meta;50350;La Macarena;;23877;;
2018;;Meta;50370;Uribe;;8549;;
2018;;Meta;50400;Lejanías;;10576;;
2018;;Meta;50450;Puerto Concordia;;8086;;
2018;;Meta;50568;Puerto Gaitán;;41017;;
2018;;Meta;50573;Puerto López;;28270;;
2018;;Meta;50577;Puerto Lleras;;8982;;
2018;;Meta;50590;Puerto Rico;;11433;;
2018;;Meta;50606;Restrepo;;17610;;
2018;;Meta;50680;San Carlos de Guaroa;;11512;;
2018;;Meta;50683;San Juan de Arama;;8242;;
2018;;Meta;50686;San Juanito;;1149;;
2018;;Meta;50689;San Martín;;22281;;
2018;;Meta;50711;Vistahermosa;;16525;;
2018;;Nariño;52001;Pasto;;352326;;
2018;;Nariño;52019;Albán;;8197;;
2018;;Nariño;52022;Aldana;;6872;;
2018;;Nariño;52036;Ancuyá;;7481;;
2018;;Nariño;52051;Arboleda;;7626;;
2018;;Nariño;52079;Barbacoas;;34248;;
2018;;Nariño;52083;Belén;;5968;;
2018;;Nariño;52110;Buesaco;;19951;;
2018;;Nariño;52203;Colón;;7764;;
2018;;Nariño;52207;Consaca;;10117;;
2018;;Nariño;52210;Contadero;;6421;;
2018;;Nariño;52215;Córdoba;;14827;;
2018;;Nariño;52224;Cuaspud;;8975;;
2018;;Nariño;52227;Cumbal;;32672;;
2018;;Nariño;52233;Cumbitara;;5096;;
2018;;Nariño;52240;Chachagüí;;12419;;
2018;;Nariño;52250;El Charco;;21071;;
2018;;Nariño;52254;El Peñol;;6223;;
2018;;Nariño;52256;El Rosario;;6498;;
2018;;Nariño;52258;El Tablón de Gómez;;13255;;
2018;;Nariño;52260;El Tambo;;12457;;
2018;;Nariño;52287;Funes;;6211;;
2018;;Nariño;52317;Guachucal;;18845;;
2018;;Nariño;52320;Guaitarilla;;10774;;
2018;;Nariño;52323;Gualmatán;;6290;;
2018;;Nariño;52352;Iles;;7112;;
2018;;Nariño;52354;Imués;;6351;;
2018;;Nariño;52356;Ipiales;;105517;;
2018;;Nariño;52378;La Cruz;;16674;;
2018;;Nariño;52381;La Florida;;9047;;
2018;;Nariño;52385;La Llanada;;5321;;
2018;;Nariño;52390;La Tola;;5847;;
2018;;Nariño;52399;La Unión;;28659;;
2018;;Nariño;52405;Leiva;;8201;;
2018;;Nariño;52411;Linares;;8974;;
2018;;Nariño;52418;Los Andes;;8703;;
