pais_iso3;classification;category;id_mall;name;lat;lng;rating;address;id_comuna;id_region;desc1;desc2;desc3;symbol;color;size
CHL;Organizacion;MUNICIPALIDAD;;Centro De Accion De La Mujer Millaray;-33.470921;-70.618575;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro De Desarrollo Social Y Cultural Andalic?N;-33.459696;-70.591122;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Conjunto Folkl?rico Senderos De Mi Tierra;-33.464278;-70.604436;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Ecosistemas;-33.459649;-70.591938;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro De Padres Y Apoderados Internado Nacional Femenino;-33.467875;-70.606522;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Vivamos ?u?oa;-33.463082;-70.598018;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro De Madres Taller Artesanal;-33.461717;-70.623458;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Comit??n De Vivienda Villa Los Presidentes N? 1;-33.467903;-70.592215;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor Suspiro De Primavera;-33.469687;-70.587943;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Juvenil Eternal Damicrofone;-33.462404;-70.618444;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Vida Nueva Del Futuro;-33.469396;-70.615783;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Comite De La Vivienda Los Vecinos Villa Exequiel Gonza?Lez Cortes;-33.441187;-70.580375;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Comit??n De Mejoramiento De La Vivienda Los Alerces;-33.456668;-70.597842;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Comit??n De Mejoramiento De La Vivienda Nuevo Vivir Amapolas;-33.441187;-70.580375;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Mejoramiento Habitacional Villa Amapolas Los Rosales;-33.441187;-70.580375;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Comit??n De La Vivienda Jardines De Amapolas;-33.441187;-70.580375;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Cultural Cuatro Ases Campo De Deporte;-33.461792;-70.611663;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Cultural, Social Y Deportivo, Folcl?rico Y Teatral Tierra Joven;-33.456668;-70.597842;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Comit??n De La Vivienda Verde Amapolas;-33.441187;-70.580375;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Cultural De Tango Y Cuecas De ?u?oa La Cumparsita;-33.459417;-70.613661;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Grupo Cultural Juvenil J?venes Bicentenario De ?u?oa;-33.461907;-70.580544;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro De Madres Amor Y Esperanza;-33.458125;-70.579055;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Comit??n De La Vivienda Hermosa Vecindad;-33.454581;-70.604952;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor Los Azahares;-33.459803;-70.613723;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Comit??n De La Vivienda Salvador Cruz Gana N? 1;-33.462746;-70.618522;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor Puro Coraz?n;-33.448442;-70.600831;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Cultural Y Social Don Manolo;-33.443854;-70.578907;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor Las Ardillitas;-33.464278;-70.604436;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Consejo De Desarrollo En Salud Rosita Renard;-33.468903;-70.603283;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Comit??n De La Vivienda Sector 3 Edificios 121 Al 130;-33.467903;-70.592215;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Los Naranjos De Villa Los Presidentes;-33.467903;-70.592215;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Comit??n De Mejoramiento De La Vivienda Del 100 Al 109;-33.467903;-70.592215;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro De Padres Y Apoderados Colegio Santa Marta;-33.456668;-70.597842;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Comit??n Para La Vivienda Comit??n De Allegados Rosita Renard;-33.464278;-70.604436;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro De Padres Y Apoderados Escuela Especial Nuevo Mundo 1331;-33.449224;-70.602306;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro De Padres Y Apoderados Jard?n Infantil Y Sala Cuna Tierra Ni?os;-33.469907;-70.615611;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Cultural Red De Arte Planetario;-33.454808;-70.612551;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro De Padres Y Apoderados Jardin Infantil Lican Ray;-33.471933;-70.594843;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Madres Manos Artesanales;-33.462746;-70.618522;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Comit? De Programas Habitacionales Los Alerces De ?u?oa;-33.470412;-70.612523;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Comunitario Y Social Jos? Domingo Ca?as;-33.455759;-70.617275;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro De Madres Las Artesanas De Tobalaba;-33.439208;-70.582208;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;?u?oa Televisi?n Juvenil;-33.449339;-70.590432;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Cultural Trans Humantes;-33.459696;-70.591122;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Cultural Barrio ?u?oa;-33.449843;-70.621873;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor Amapolas;-33.441187;-70.580375;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Cultural Y Adelanto Keluwe;-33.460554;-70.621381;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Cultural Y Club De Cuecas Sentimiento Chileno;-33.467903;-70.592215;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Cultural La Kanita;-33.457087;-70.576127;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Comit??n De La Vivienda San Francisco Javier Villa Los Jardines;-33.469812;-70.578726;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Deportivo Y Cultural Gente Azul De ?u?oa;-33.441561;-70.581655;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Cultural Y Deportivo Energ?A Vital;-33.446564;-70.585838;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Gatero De ?u?oa;-33.447792;-70.612815;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Deportivo, Recreativo Y Cultural Integral De La Familia;-33.445258;-70.581121;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Agrupaci?n De Fomento Y Promoci?n Audiovisual;-33.460112;-70.590342;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Asamblea Cultural Y Social;-33.460364;-70.589119;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Deportivo, Recreativo, Social Cultural De Lucha Ol?Mpica;-33.460989;-70.623279;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club De Damas ?u?o?Nas Elda Mondojovich De Rubio;-33.450136;-70.602952;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Deportivo Y Social Bremen Junior;-33.441187;-70.580375;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro De Padres Y Apoderados Liceo Industrial Chileno Alem?N;-33.458523;-70.594155;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Cultural Gerona De ?u?oa;-33.452853;-70.595733;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro De Madres Marcela Sabat;-33.458268;-70.603267;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor Nueva Vida De ?u?oa;-33.470427;-70.609171;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro De Padres Y Apoderados Sala Cuna Y Jardi?N Infantil Relmutrayen;-33.460569;-70.597945;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Social Y Deportivo Br?Gida Walker;-33.461717;-70.623458;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor Manos De Hadas;-33.461384;-70.605943;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro De Padres Y Apoderados Colegio Rep?blica De Siria B?Sica;-33.455718;-70.575018;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor Las Alondras De ?u?oa;-33.460005;-70.583325;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Asociaci?n Desarrollo Social Cultural Deportiva Comunid Vitokina;-33.443648;-70.572438;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Cultural Dedaluz;-33.439208;-70.582208;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Deportivo Jumbo ?u?oa Uno;-33.465399;-70.597327;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Art?Stico Cultural ?u?oa;-33.453901;-70.604618;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Acci?n Ciudadana Por La Igualdad De Derecho;-33.452137;-70.571729;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor Estrella De Abril;-33.467903;-70.592215;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Agrupaci?n Femenina Mujeres Por ?u?oa;-33.469321;-70.589181;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Antares De Tiro Con Arco - ?u?oa Chile;-33.457565;-70.604679;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor Nuevo Amanecer De ?u?oa;-33.470998;-70.583219;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro De Padres Y Apoderados Colegio Rep?blica De Siria Ense?anza Media;-33.464857;-70.588442;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Cultural Brisas De Tango;-33.466925;-70.588032;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor Vinculo N?4 Ave Fenix;-33.461792;-70.611663;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Cultural Y Social Chile Nuestra Tierra;-33.466731;-70.600007;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor Lucero De Oto?o;-33.456668;-70.597842;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor Nueva Esperanza;-33.470427;-70.609171;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Del Adulto Mayor Renacer Del Aguila;-33.442792;-70.584176;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;La Sonrisa De San Vicente De Paul;-33.458921;-70.582988;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor Beato Juan Pablo Ii;-33.461507;-70.601707;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Protecci?n Civil ?u?oa;-33.470555;-70.612205;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Cultural De Bridge De ?u?oa;-33.461792;-70.611663;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Comit??n De Vivienda Cnt Villa Canad?;-33.461717;-70.623458;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Deportivo Kata Judo De ?u?oa;-33.470318;-70.583145;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Cultural Taipy Aru Danza Indigena - Folckor;-33.445258;-70.581121;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Coro Del Fisico Mario Baeza Gajardo Coro Y Folcklor;-33.465301;-70.603939;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Comite Mejoramiento De La Vivienda Y Entorno Psje 9 V. Amapolas ?u?oa;-33.440768;-70.581278;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Comit??n De Vivienda Cnt Salvador Cruz Gana;-33.456668;-70.597842;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Cultural Y Agrupaci?n Comerciantes Jos? Pedro Alessandri ?u?oa;-33.447865;-70.594022;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Cultural Sede Para Cultura Y La Autoeducacion Popular;-33.450919;-70.630675;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro De Comerciantes Paseo ?uble De ?u?oa;-33.468869;-70.623042;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Escuela B?sica Particular N?839 Manuel Antonio Matta De ?u?oa;-33.456759;-70.620202;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor Edad De Oro;-33.446602;-70.603222;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro De Madres Club Manualidades De ?u?oa;-33.456668;-70.597842;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Cultural Circulo Arte Fotografico 19;-33.461577;-70.602484;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Deportivo Guido Benavides Araneda;-33.471025;-70.613416;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Organizacion De Alumnos Egresados E.G.C.;-33.441304;-70.575045;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Voluntariado Camino De Luz;-33.461792;-70.611663;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Cazadores De ?u?oa Football Americano Club Deportivo;-33.466993;-70.577444;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Nuestra Se?ora De La Paz;-33.447459;-70.588062;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Sala Cuna Y Jard?N Infantil Manzanilla;-33.467934;-70.605692;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Desarrolla Creando Barrios Nuestro Barrio;-33.449983;-70.601758;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor El Solar De La Alegr?A;-33.439189;-70.583975;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Cultural Casona Chile Espa?a;-33.449858;-70.597815;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Cultural E.A.N.;-33.457136;-70.625925;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor A?os Plateados;-33.452374;-70.571267;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Hogar De Ni?as Rafaela Ibarra;-33.454775;-70.597468;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Cultural Meru Cultura Y Espiritualidad;-33.448665;-70.619583;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor Aguilas Plateadas;-33.458125;-70.579055;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro De Padres Y Apoderados Rep?blica De Siria Basica De ?u?oa;-33.455718;-70.575018;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor Vida Radiante;-33.470427;-70.609171;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Comunidad De Yoga Luna Nueva;-33.462687;-70.587569;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Adoquines De ?u?oa;-33.438778;-70.578009;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor Oto?o Florido;-33.456434;-70.596027;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Tangohermanos;-33.443576;-70.612225;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Organizacion No Gubernamental De Desarrollo Transforma A Chile;-33.461546;-70.581403;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Organizacion No Gubernamental Yoga Familia;-33.450266;-70.596114;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Organizacion No Gubernamental De Desarrollo Mussa;-33.448707;-70.618844;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Brotes;-33.446203;-70.573274;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor Armonia;-33.461792;-70.611663;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Organizacion No Gubernamental De Desarrollo Accion Global Comunitaria, U O.N.G. Accion Global Comunitaria;-33.459483;-70.595809;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Ser Digital;-33.454849;-70.592261;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Padres Y Apoderados De Colegio Santo Tomas;-33.452868;-70.617347;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Agrupacion De Mujeres Democraticas;-33.449304;-70.591606;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Organizacion No Gubernamental De Desarrollo Naturaleza Educacion Sustentabilidad;-33.445273;-70.604446;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Deporte Pais;-33.448707;-70.618844;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Vamos Mujer;-33.459506;-70.622403;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Duocanos;-33.442005;-70.581107;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro De Padres Y Apoderados Escuela Especial N - 1681 San Nectario;-33.470062;-70.618984;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Organismo De Capacitacion Tecnica Lidera O Fundacion Otec Lidera;-33.447897;-70.600668;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor Eden;-33.461792;-70.611663;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Lapiz De Mina;-33.450518;-70.607375;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Deportivo Social Y Cultural Suarez Mujica;-33.470047;-70.615478;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Museo Casa De La Acuarela;-33.450544;-70.579123;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Adulto Mayor Alberto Hurtado;-33.470318;-70.583145;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club De Adulto Mayor Optimista;-33.453917;-70.594042;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro De Desarrollo Y Adelanto Local Mujeres Por ?u?oa;-33.469341;-70.585379;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Club Gatero;-33.447792;-70.612815;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Junta De Vecinos Parque Pucara;-33.448489;-70.590268;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro Social, Cultural, Artistico Y Deportivo Sumemos Villa Frei;-33.458111;-70.581096;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Educacional Nobel Gabriela Mistral;-33.456668;-70.597842;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Agrupacion Familiares Discapacitados;-33.464857;-70.588442;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Organizacion No Gubernamental De Desarrollo Escuela De Artes Menores U Ong Escuela De Artes Menores Escuela De Artes Menores O Eam;-33.453185;-70.590309;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Corporacion Cultural Teatro Educa;-33.454736;-70.613331;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Educacional San Antonio;-33.470398;-70.578875;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Educacional San Enrique;-33.470398;-70.578875;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Educacional Las Acacias;-33.469092;-70.578574;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Educacional San Ramon;-33.469092;-70.578574;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Educacional San Andres;-33.470398;-70.578875;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Asociacion Bazar A Mano;-33.459506;-70.622403;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Agrupacion Folclorica Antumapu Historico;-33.441304;-70.575045;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Vinculo Divino Tesoro 2015;-33.456668;-70.597842;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Asociacion Cultural Compa?ia De Danza Cauce;-33.465051;-70.600268;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Asociacion Sociedad Chilena De Arboricultura;-33.452499;-70.630466;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Ong Zakin Tricahue;-33.450343;-70.617414;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Organizacion No Gubernamental De Desarrollo Coacceso  U O.N.G. Coacceso;-33.464015;-70.595819;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Respiralibre Respiravida O Respiralibre Respiravida;-33.438936;-70.579852;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Pensamiento Verde;-33.451802;-70.627181;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Barrio Bremen;-33.453168;-70.576449;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Corporacion Educacional Ceintrale O Ce Centrale;-33.458582;-70.592171;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Voluntarios Chile;-33.451714;-70.621415;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Corporacion Bulldog Club Chile;-33.447958;-70.573459;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Organizacion No Gubernamental De Desarrollo Yanapanaku U Ong Yanapanaku;-33.437309;-70.580795;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Accion Social;-33.455056;-70.602473;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Juntos Contigo;-33.469398;-70.600647;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Corporacion Educacional Aula Aster;-33.456668;-70.597842;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Alma Rusa O Alma Rusa;-33.455798;-70.619901;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Corporacion Educacional Industrial Y Empresarial De Chile;-33.456668;-70.597842;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Profootball;-33.456668;-70.597842;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Educacional Cultural Y Solidaria Turquia Chile;-33.460173;-70.573598;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Raiz;-33.467331;-70.622164;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Centro De Padres Y Apoderados Sala Cuna Y Jardin Infantil Caballito  Azul;-33.467611;-70.619688;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Residencial Para El Acompa?amiento Y Desarrollo Integral De Ni?as, Ni?os, Adolescentes Y Jovenes O Fundacion Acompa?a;-33.469371;-70.580894;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Mano A Mano;-33.456668;-70.597842;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Chile Aprende;-33.456668;-70.597842;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Tarea De Todos;-33.450033;-70.600582;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Santiago Off;-33.449682;-70.630213;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Fundacion Cultural Guitarra Viva Ernesto Quezada Bouey;-33.456668;-70.597842;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Club Deportivo Cultural Y Social ?u?oa Fem;-33.466925;-70.588032;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Asociacion Chilena De Inmunologia O Asochin;-33.466563;-70.595478;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Corporacion Tierra Sana;-33.463369;-70.594445;;;13120;;;;;5;purple;8
CHL;Organizacion;MUNICIPALIDAD;;Sociedad De Quimica Ambiental De Chile O Sqach;-33.466563;-70.595478;;;13120;;;;;5;purple;8
