pais;pais_iso3;id_region;nombre_region;abreviatura_region;id_provincia;nombre_provincia;id_comuna;nombre_comuna
Peru;PER;15;LIMA;;10;YAUYOS;33;VITIS
Peru;PER;16;LORETO;;1;MAYNAS;1;IQUITOS
Peru;PER;16;LORETO;;1;MAYNAS;2;ALTO NANAY
Peru;PER;16;LORETO;;1;MAYNAS;3;FERNANDO LORES
Peru;PER;16;LORETO;;1;MAYNAS;4;INDIANA
Peru;PER;16;LORETO;;1;MAYNAS;5;LAS AMAZONAS
Peru;PER;16;LORETO;;1;MAYNAS;6;MAZAN
Peru;PER;16;LORETO;;1;MAYNAS;7;NAPO
Peru;PER;16;LORETO;;1;MAYNAS;8;PUNCHANA
Peru;PER;16;LORETO;;1;MAYNAS;9;PUTUMAYO
Peru;PER;16;LORETO;;1;MAYNAS;10;TORRES CAUSANA
Peru;PER;16;LORETO;;1;MAYNAS;11;YAQUERANA
Peru;PER;16;LORETO;;1;MAYNAS;12;BELEN
Peru;PER;16;LORETO;;1;MAYNAS;13;SAN JUAN BAUTISTA
Peru;PER;16;LORETO;;1;MAYNAS;14;TENIENTE MANUEL CLAVERO
Peru;PER;16;LORETO;;2;ALTO AMAZONAS;1;YURIMAGUAS
Peru;PER;16;LORETO;;2;ALTO AMAZONAS;2;BALSAPUERTO
Peru;PER;16;LORETO;;2;ALTO AMAZONAS;3;BARRANCA
Peru;PER;16;LORETO;;2;ALTO AMAZONAS;4;CAHUAPANAS
Peru;PER;16;LORETO;;2;ALTO AMAZONAS;5;JEBEROS
Peru;PER;16;LORETO;;2;ALTO AMAZONAS;6;LAGUNAS
Peru;PER;16;LORETO;;2;ALTO AMAZONAS;7;MANSERICHE
Peru;PER;16;LORETO;;2;ALTO AMAZONAS;8;MORONA
Peru;PER;16;LORETO;;2;ALTO AMAZONAS;9;PASTAZA
Peru;PER;16;LORETO;;2;ALTO AMAZONAS;10;SANTA CRUZ
Peru;PER;16;LORETO;;2;ALTO AMAZONAS;11;TENIENTE CESAR LOPEZ ROJAS
Peru;PER;16;LORETO;;3;LORETO;1;NAUTA
Peru;PER;16;LORETO;;3;LORETO;2;PARINARI
Peru;PER;16;LORETO;;3;LORETO;3;TIGRE
Peru;PER;16;LORETO;;3;LORETO;4;TROMPETEROS
Peru;PER;16;LORETO;;3;LORETO;5;URARINAS
Peru;PER;16;LORETO;;4;MARISCAL RAMON CASTILLA;1;RAMON CASTILLA
Peru;PER;16;LORETO;;4;MARISCAL RAMON CASTILLA;2;PEBAS
Peru;PER;16;LORETO;;4;MARISCAL RAMON CASTILLA;3;YAVARI
Peru;PER;16;LORETO;;4;MARISCAL RAMON CASTILLA;4;SAN PABLO
Peru;PER;16;LORETO;;5;REQUENA;1;REQUENA
Peru;PER;16;LORETO;;5;REQUENA;2;ALTO TAPICHE
Peru;PER;16;LORETO;;5;REQUENA;3;CAPELO
Peru;PER;16;LORETO;;5;REQUENA;4;EMILIO SAN MARTIN
Peru;PER;16;LORETO;;5;REQUENA;5;MAQUIA
Peru;PER;16;LORETO;;5;REQUENA;6;PUINAHUA
Peru;PER;16;LORETO;;5;REQUENA;7;SAQUENA
Peru;PER;16;LORETO;;5;REQUENA;8;SOPLIN
Peru;PER;16;LORETO;;5;REQUENA;9;TAPICHE
Peru;PER;16;LORETO;;5;REQUENA;10;JENARO HERRERA
Peru;PER;16;LORETO;;5;REQUENA;11;YAQUERANA
Peru;PER;16;LORETO;;6;UCAYALI;1;CONTAMANA
Peru;PER;16;LORETO;;6;UCAYALI;2;INAHUAYA
Peru;PER;16;LORETO;;6;UCAYALI;3;PADRE MARQUEZ
Peru;PER;16;LORETO;;6;UCAYALI;4;PAMPA HERMOSA
Peru;PER;16;LORETO;;6;UCAYALI;5;SARAYACU
Peru;PER;16;LORETO;;6;UCAYALI;6;VARGAS GUERRA
Peru;PER;16;LORETO;;7;DATEM DEL MARAÑON;1;BARRANCA
Peru;PER;16;LORETO;;7;DATEM DEL MARAÑON;2;CAHUAPANAS
Peru;PER;16;LORETO;;7;DATEM DEL MARAÑON;3;MANSERICHE
Peru;PER;16;LORETO;;7;DATEM DEL MARAÑON;4;MORONA
Peru;PER;16;LORETO;;7;DATEM DEL MARAÑON;5;PASTAZA
Peru;PER;16;LORETO;;7;DATEM DEL MARAÑON;6;ANDOAS
Peru;PER;17;MADRE DE DIOS;;1;TAMBOPATA;1;TAMBOPATA
Peru;PER;17;MADRE DE DIOS;;1;TAMBOPATA;2;INAMBARI
Peru;PER;17;MADRE DE DIOS;;1;TAMBOPATA;3;LAS PIEDRAS
Peru;PER;17;MADRE DE DIOS;;1;TAMBOPATA;4;LABERINTO
Peru;PER;17;MADRE DE DIOS;;2;MANU;1;MANU
Peru;PER;17;MADRE DE DIOS;;2;MANU;2;FITZCARRALD
Peru;PER;17;MADRE DE DIOS;;2;MANU;3;MADRE DE DIOS
Peru;PER;17;MADRE DE DIOS;;2;MANU;4;HUEPETUHE
Peru;PER;17;MADRE DE DIOS;;3;TAHUAMANU;1;IÑAPARI
Peru;PER;17;MADRE DE DIOS;;3;TAHUAMANU;2;IBERIA
Peru;PER;17;MADRE DE DIOS;;3;TAHUAMANU;3;TAHUAMANU
Peru;PER;18;MOQUEGUA;;1;MARISCAL NIETO;1;MOQUEGUA
Peru;PER;18;MOQUEGUA;;1;MARISCAL NIETO;2;CARUMAS
Peru;PER;18;MOQUEGUA;;1;MARISCAL NIETO;3;CUCHUMBAYA
Peru;PER;18;MOQUEGUA;;1;MARISCAL NIETO;4;SAMEGUA
Peru;PER;18;MOQUEGUA;;1;MARISCAL NIETO;5;SAN CRISTOBAL
Peru;PER;18;MOQUEGUA;;1;MARISCAL NIETO;6;TORATA
Peru;PER;18;MOQUEGUA;;2;GENERAL SANCHEZ CERRO;1;OMATE
Peru;PER;18;MOQUEGUA;;2;GENERAL SANCHEZ CERRO;2;CHOJATA
Peru;PER;18;MOQUEGUA;;2;GENERAL SANCHEZ CERRO;3;COALAQUE
Peru;PER;18;MOQUEGUA;;2;GENERAL SANCHEZ CERRO;4;ICHUÑA
Peru;PER;18;MOQUEGUA;;2;GENERAL SANCHEZ CERRO;5;LA CAPILLA
Peru;PER;18;MOQUEGUA;;2;GENERAL SANCHEZ CERRO;6;LLOQUE
Peru;PER;18;MOQUEGUA;;2;GENERAL SANCHEZ CERRO;7;MATALAQUE
Peru;PER;18;MOQUEGUA;;2;GENERAL SANCHEZ CERRO;8;PUQUINA
Peru;PER;18;MOQUEGUA;;2;GENERAL SANCHEZ CERRO;9;QUINISTAQUILLAS
Peru;PER;18;MOQUEGUA;;2;GENERAL SANCHEZ CERRO;10;UBINAS
Peru;PER;18;MOQUEGUA;;2;GENERAL SANCHEZ CERRO;11;YUNGA
Peru;PER;18;MOQUEGUA;;3;ILO;1;ILO
Peru;PER;18;MOQUEGUA;;3;ILO;2;EL ALGARROBAL
Peru;PER;18;MOQUEGUA;;3;ILO;3;PACOCHA
Peru;PER;19;PASCO;;1;PASCO;1;CHAUPIMARCA
Peru;PER;19;PASCO;;1;PASCO;2;HUACHON
Peru;PER;19;PASCO;;1;PASCO;3;HUARIACA
Peru;PER;19;PASCO;;1;PASCO;4;HUAYLLAY
Peru;PER;19;PASCO;;1;PASCO;5;NINACACA
Peru;PER;19;PASCO;;1;PASCO;6;PALLANCHACRA
Peru;PER;19;PASCO;;1;PASCO;7;PAUCARTAMBO
Peru;PER;19;PASCO;;1;PASCO;8;SAN FRANCISCO DE ASIS DE YARUSYACAN
Peru;PER;19;PASCO;;1;PASCO;9;SIMON BOLIVAR
Peru;PER;19;PASCO;;1;PASCO;10;TICLACAYAN
Peru;PER;19;PASCO;;1;PASCO;11;TINYAHUARCO
Peru;PER;19;PASCO;;1;PASCO;12;VICCO
Peru;PER;19;PASCO;;1;PASCO;13;YANACANCHA
Peru;PER;19;PASCO;;2;DANIEL ALCIDES CARRION;1;YANAHUANCA
Peru;PER;19;PASCO;;2;DANIEL ALCIDES CARRION;2;CHACAYAN
Peru;PER;19;PASCO;;2;DANIEL ALCIDES CARRION;3;GOYLLARISQUIZGA
Peru;PER;19;PASCO;;2;DANIEL ALCIDES CARRION;4;PAUCAR
Peru;PER;19;PASCO;;2;DANIEL ALCIDES CARRION;5;SAN PEDRO DE PILLAO
Peru;PER;19;PASCO;;2;DANIEL ALCIDES CARRION;6;SANTA ANA DE TUSI
Peru;PER;19;PASCO;;2;DANIEL ALCIDES CARRION;7;TAPUC
Peru;PER;19;PASCO;;2;DANIEL ALCIDES CARRION;8;VILCABAMBA
Peru;PER;19;PASCO;;3;OXAPAMPA;1;OXAPAMPA
Peru;PER;19;PASCO;;3;OXAPAMPA;2;CHONTABAMBA
Peru;PER;19;PASCO;;3;OXAPAMPA;3;HUANCABAMBA
Peru;PER;19;PASCO;;3;OXAPAMPA;4;PALCAZU
Peru;PER;19;PASCO;;3;OXAPAMPA;5;POZUZO
Peru;PER;19;PASCO;;3;OXAPAMPA;6;PUERTO BERMUDEZ
Peru;PER;19;PASCO;;3;OXAPAMPA;7;VILLA RICA
Peru;PER;20;PIURA;;1;PIURA;1;PIURA
Peru;PER;20;PIURA;;1;PIURA;2;BELLAVISTA DE LA UNION
Peru;PER;20;PIURA;;1;PIURA;3;BERNAL
Peru;PER;20;PIURA;;1;PIURA;4;CASTILLA
Peru;PER;20;PIURA;;1;PIURA;5;CATACAOS
Peru;PER;20;PIURA;;1;PIURA;6;CRISTO NOS VALGA
Peru;PER;20;PIURA;;1;PIURA;7;CURA MORI
Peru;PER;20;PIURA;;1;PIURA;8;EL TALLAN
Peru;PER;20;PIURA;;1;PIURA;9;LA ARENA
Peru;PER;20;PIURA;;1;PIURA;10;LA UNION
Peru;PER;20;PIURA;;1;PIURA;11;LAS LOMAS
Peru;PER;20;PIURA;;1;PIURA;12;RINCONADA LLICUAR
Peru;PER;20;PIURA;;1;PIURA;13;SECHURA
Peru;PER;20;PIURA;;1;PIURA;14;TAMBO GRANDE
Peru;PER;20;PIURA;;1;PIURA;15;VICE
Peru;PER;20;PIURA;;2;AYABACA;1;AYABACA
Peru;PER;20;PIURA;;2;AYABACA;2;FRIAS
Peru;PER;20;PIURA;;2;AYABACA;3;JILILI
Peru;PER;20;PIURA;;2;AYABACA;4;LAGUNAS
Peru;PER;20;PIURA;;2;AYABACA;5;MONTERO
Peru;PER;20;PIURA;;2;AYABACA;6;PACAIPAMPA
Peru;PER;20;PIURA;;2;AYABACA;7;PAIMAS
Peru;PER;20;PIURA;;2;AYABACA;8;SAPILLICA
Peru;PER;20;PIURA;;2;AYABACA;9;SICCHEZ
Peru;PER;20;PIURA;;2;AYABACA;10;SUYO
Peru;PER;20;PIURA;;3;HUANCABAMBA;1;HUANCABAMBA
Peru;PER;20;PIURA;;3;HUANCABAMBA;2;CANCHAQUE
Peru;PER;20;PIURA;;3;HUANCABAMBA;3;EL CARMEN DE LA FRONTERA
Peru;PER;20;PIURA;;3;HUANCABAMBA;4;HUARMACA
Peru;PER;20;PIURA;;3;HUANCABAMBA;5;LALAQUIZ
Peru;PER;20;PIURA;;3;HUANCABAMBA;6;SAN MIGUEL DE EL FAIQUE
Peru;PER;20;PIURA;;3;HUANCABAMBA;7;SONDOR
Peru;PER;20;PIURA;;3;HUANCABAMBA;8;SONDORILLO
Peru;PER;20;PIURA;;4;MORROPON;1;CHULUCANAS
Peru;PER;20;PIURA;;4;MORROPON;2;BUENOS AIRES
Peru;PER;20;PIURA;;4;MORROPON;3;CHALACO
Peru;PER;20;PIURA;;4;MORROPON;4;LA MATANZA
Peru;PER;20;PIURA;;4;MORROPON;5;MORROPON
Peru;PER;20;PIURA;;4;MORROPON;6;SALITRAL
Peru;PER;20;PIURA;;4;MORROPON;7;SAN JUAN DE BIGOTE
Peru;PER;20;PIURA;;4;MORROPON;8;SANTA CATALINA DE MOSSA
Peru;PER;20;PIURA;;4;MORROPON;9;SANTO DOMINGO
Peru;PER;20;PIURA;;4;MORROPON;10;YAMANGO
Peru;PER;20;PIURA;;5;PAITA;1;PAITA
Peru;PER;20;PIURA;;5;PAITA;2;AMOTAPE
Peru;PER;20;PIURA;;5;PAITA;3;ARENAL
Peru;PER;20;PIURA;;5;PAITA;4;COLAN
Peru;PER;20;PIURA;;5;PAITA;5;LA HUACA
Peru;PER;20;PIURA;;5;PAITA;6;TAMARINDO
Peru;PER;20;PIURA;;5;PAITA;7;VICHAYAL
Peru;PER;20;PIURA;;6;SULLANA;1;SULLANA
Peru;PER;20;PIURA;;6;SULLANA;2;BELLAVISTA
Peru;PER;20;PIURA;;6;SULLANA;3;IGNACIO ESCUDERO
Peru;PER;20;PIURA;;6;SULLANA;4;LANCONES
Peru;PER;20;PIURA;;6;SULLANA;5;MARCAVELICA
Peru;PER;20;PIURA;;6;SULLANA;6;MIGUEL CHECA
Peru;PER;20;PIURA;;6;SULLANA;7;QUERECOTILLO
Peru;PER;20;PIURA;;6;SULLANA;8;SALITRAL
Peru;PER;20;PIURA;;7;TALARA;1;PARIÑAS
Peru;PER;20;PIURA;;7;TALARA;2;EL ALTO
Peru;PER;20;PIURA;;7;TALARA;3;LA BREA
Peru;PER;20;PIURA;;7;TALARA;4;LOBITOS
Peru;PER;20;PIURA;;7;TALARA;5;LOS ORGANOS
Peru;PER;20;PIURA;;7;TALARA;6;MANCORA
Peru;PER;20;PIURA;;8;SECHURA;1;SECHURA
Peru;PER;20;PIURA;;8;SECHURA;2;BELLAVISTA DE LA UNION
Peru;PER;20;PIURA;;8;SECHURA;3;BERNAL
Peru;PER;20;PIURA;;8;SECHURA;4;CRISTO NOS VALGA
Peru;PER;20;PIURA;;8;SECHURA;5;VICE
Peru;PER;20;PIURA;;8;SECHURA;6;RINCONADA LLICUAR
Peru;PER;21;PUNO;;1;PUNO;1;PUNO
Peru;PER;21;PUNO;;1;PUNO;2;ACORA
Peru;PER;21;PUNO;;1;PUNO;3;AMANTANI
Peru;PER;21;PUNO;;1;PUNO;4;ATUNCOLLA
Peru;PER;21;PUNO;;1;PUNO;5;CAPACHICA
Peru;PER;21;PUNO;;1;PUNO;6;CHUCUITO
Peru;PER;21;PUNO;;1;PUNO;7;COATA
Peru;PER;21;PUNO;;1;PUNO;8;HUATA
Peru;PER;21;PUNO;;1;PUNO;9;MAÑAZO
Peru;PER;21;PUNO;;1;PUNO;10;PAUCARCOLLA
Peru;PER;21;PUNO;;1;PUNO;11;PICHACANI
Peru;PER;21;PUNO;;1;PUNO;12;PLATERIA
Peru;PER;21;PUNO;;1;PUNO;13;SAN ANTONIO
Peru;PER;21;PUNO;;1;PUNO;14;TIQUILLACA
Peru;PER;21;PUNO;;1;PUNO;15;VILQUE
Peru;PER;21;PUNO;;2;AZANGARO;1;AZANGARO
Peru;PER;21;PUNO;;2;AZANGARO;2;ACHAYA
Peru;PER;21;PUNO;;2;AZANGARO;3;ARAPA
Peru;PER;21;PUNO;;2;AZANGARO;4;ASILLO
Peru;PER;21;PUNO;;2;AZANGARO;5;CAMINACA
Peru;PER;21;PUNO;;2;AZANGARO;6;CHUPA
Peru;PER;21;PUNO;;2;AZANGARO;7;JOSE DOMINGO CHOQUEHUANCA
Peru;PER;21;PUNO;;2;AZANGARO;8;MUÑANI
Peru;PER;21;PUNO;;2;AZANGARO;9;POTONI
Peru;PER;21;PUNO;;2;AZANGARO;10;SAMAN
Peru;PER;21;PUNO;;2;AZANGARO;11;SAN ANTON
Peru;PER;21;PUNO;;2;AZANGARO;12;SAN JOSE
Peru;PER;21;PUNO;;2;AZANGARO;13;SAN JUAN DE SALINAS
Peru;PER;21;PUNO;;2;AZANGARO;14;SANTIAGO DE PUPUJA
Peru;PER;21;PUNO;;2;AZANGARO;15;TIRAPATA
Peru;PER;21;PUNO;;3;CARABAYA;1;MACUSANI
Peru;PER;21;PUNO;;3;CARABAYA;2;AJOYANI
Peru;PER;21;PUNO;;3;CARABAYA;3;AYAPATA
Peru;PER;21;PUNO;;3;CARABAYA;4;COASA
Peru;PER;21;PUNO;;3;CARABAYA;5;CORANI
Peru;PER;21;PUNO;;3;CARABAYA;6;CRUCERO
Peru;PER;21;PUNO;;3;CARABAYA;7;ITUATA
Peru;PER;21;PUNO;;3;CARABAYA;8;OLLACHEA
Peru;PER;21;PUNO;;3;CARABAYA;9;SAN GABAN
Peru;PER;21;PUNO;;3;CARABAYA;10;USICAYOS
Peru;PER;21;PUNO;;4;CHUCUITO;1;JULI
Peru;PER;21;PUNO;;4;CHUCUITO;2;DESAGUADERO
Peru;PER;21;PUNO;;4;CHUCUITO;3;HUACULLANI
Peru;PER;21;PUNO;;4;CHUCUITO;4;KELLUYO
Peru;PER;21;PUNO;;4;CHUCUITO;5;PISACOMA
Peru;PER;21;PUNO;;4;CHUCUITO;6;POMATA
Peru;PER;21;PUNO;;4;CHUCUITO;7;ZEPITA
Peru;PER;21;PUNO;;5;EL COLLAO;1;ILAVE
Peru;PER;21;PUNO;;5;EL COLLAO;2;CAPAZO
Peru;PER;21;PUNO;;5;EL COLLAO;3;PILCUYO
Peru;PER;21;PUNO;;5;EL COLLAO;4;SANTA ROSA
Peru;PER;21;PUNO;;5;EL COLLAO;5;CONDURIRI
Peru;PER;21;PUNO;;6;HUANCANE;1;HUANCANE
Peru;PER;21;PUNO;;6;HUANCANE;2;COJATA
Peru;PER;21;PUNO;;6;HUANCANE;3;HUATASANI
Peru;PER;21;PUNO;;6;HUANCANE;4;INCHUPALLA
Peru;PER;21;PUNO;;6;HUANCANE;5;PUSI
Peru;PER;21;PUNO;;6;HUANCANE;6;ROSASPATA
Peru;PER;21;PUNO;;6;HUANCANE;7;TARACO
Peru;PER;21;PUNO;;6;HUANCANE;8;VILQUE CHICO
Peru;PER;21;PUNO;;7;LAMPA;1;LAMPA
Peru;PER;21;PUNO;;7;LAMPA;2;CABANILLA
Peru;PER;21;PUNO;;7;LAMPA;3;CALAPUJA
Peru;PER;21;PUNO;;7;LAMPA;4;NICASIO
Peru;PER;21;PUNO;;7;LAMPA;5;OCUVIRI
Peru;PER;21;PUNO;;7;LAMPA;6;PALCA
Peru;PER;21;PUNO;;7;LAMPA;7;PARATIA
Peru;PER;21;PUNO;;7;LAMPA;8;PUCARA
Peru;PER;21;PUNO;;7;LAMPA;9;SANTA LUCIA
Peru;PER;21;PUNO;;7;LAMPA;10;VILAVILA
Peru;PER;21;PUNO;;8;MELGAR;1;AYAVIRI
Peru;PER;21;PUNO;;8;MELGAR;2;ANTAUTA
Peru;PER;21;PUNO;;8;MELGAR;3;CUPI
Peru;PER;21;PUNO;;8;MELGAR;4;LLALLI
Peru;PER;21;PUNO;;8;MELGAR;5;MACARI
Peru;PER;21;PUNO;;8;MELGAR;6;NUÑOA
Peru;PER;21;PUNO;;8;MELGAR;7;ORURILLO
Peru;PER;21;PUNO;;8;MELGAR;8;SANTA ROSA
Peru;PER;21;PUNO;;8;MELGAR;9;UMACHIRI
Peru;PER;21;PUNO;;9;MOHO;1;MOHO
Peru;PER;21;PUNO;;9;MOHO;2;CONIMA
Peru;PER;21;PUNO;;9;MOHO;3;HUAYRAPATA
Peru;PER;21;PUNO;;9;MOHO;4;TILALI
Peru;PER;21;PUNO;;10;SAN ANTONIO DE PUTINA;1;PUTINA
Peru;PER;21;PUNO;;10;SAN ANTONIO DE PUTINA;2;ANANEA
Peru;PER;21;PUNO;;10;SAN ANTONIO DE PUTINA;3;PEDRO VILCA APAZA
Peru;PER;21;PUNO;;10;SAN ANTONIO DE PUTINA;4;QUILCAPUNCU
Peru;PER;21;PUNO;;10;SAN ANTONIO DE PUTINA;5;SINA
Peru;PER;21;PUNO;;11;SAN ROMAN;1;JULIACA
Peru;PER;21;PUNO;;11;SAN ROMAN;2;CABANA
Peru;PER;21;PUNO;;11;SAN ROMAN;3;CABANILLAS
Peru;PER;21;PUNO;;11;SAN ROMAN;4;CARACOTO
Peru;PER;21;PUNO;;12;SANDIA;1;SANDIA
Peru;PER;21;PUNO;;12;SANDIA;2;CUYOCUYO
Peru;PER;21;PUNO;;12;SANDIA;3;LIMBANI
Peru;PER;21;PUNO;;12;SANDIA;4;PATAMBUCO
Peru;PER;21;PUNO;;12;SANDIA;5;PHARA
Peru;PER;21;PUNO;;12;SANDIA;6;QUIACA
Peru;PER;21;PUNO;;12;SANDIA;7;SAN JUAN DEL ORO
Peru;PER;21;PUNO;;12;SANDIA;8;YANAHUAYA
Peru;PER;21;PUNO;;12;SANDIA;9;ALTO INAMBARI
Peru;PER;21;PUNO;;12;SANDIA;10;SAN PEDRO DE PUTINA PUNCO
Peru;PER;21;PUNO;;13;YUNGUYO;1;YUNGUYO
Peru;PER;21;PUNO;;13;YUNGUYO;2;ANAPIA
Peru;PER;21;PUNO;;13;YUNGUYO;3;COPANI
Peru;PER;21;PUNO;;13;YUNGUYO;4;CUTURAPI
Peru;PER;21;PUNO;;13;YUNGUYO;5;OLLARAYA
Peru;PER;21;PUNO;;13;YUNGUYO;6;TINICACHI
Peru;PER;21;PUNO;;13;YUNGUYO;7;UNICACHI
Peru;PER;22;SAN MARTIN;;1;MOYOBAMBA;1;MOYOBAMBA
Peru;PER;22;SAN MARTIN;;1;MOYOBAMBA;2;CALZADA
Peru;PER;22;SAN MARTIN;;1;MOYOBAMBA;3;HABANA
Peru;PER;22;SAN MARTIN;;1;MOYOBAMBA;4;JEPELACIO
Peru;PER;22;SAN MARTIN;;1;MOYOBAMBA;5;SORITOR
Peru;PER;22;SAN MARTIN;;1;MOYOBAMBA;6;YANTALO
Peru;PER;22;SAN MARTIN;;2;BELLAVISTA;1;BELLAVISTA
Peru;PER;22;SAN MARTIN;;2;BELLAVISTA;2;ALTO BIAVO
Peru;PER;22;SAN MARTIN;;2;BELLAVISTA;3;BAJO BIAVO
Peru;PER;22;SAN MARTIN;;2;BELLAVISTA;4;HUALLAGA
Peru;PER;22;SAN MARTIN;;2;BELLAVISTA;5;SAN PABLO
Peru;PER;22;SAN MARTIN;;2;BELLAVISTA;6;SAN RAFAEL
Peru;PER;22;SAN MARTIN;;3;EL DORADO;1;SAN JOSE DE SISA
Peru;PER;22;SAN MARTIN;;3;EL DORADO;2;AGUA BLANCA
Peru;PER;22;SAN MARTIN;;3;EL DORADO;3;SAN MARTIN
Peru;PER;22;SAN MARTIN;;3;EL DORADO;4;SANTA ROSA
Peru;PER;22;SAN MARTIN;;3;EL DORADO;5;SHATOJA
Peru;PER;22;SAN MARTIN;;4;HUALLAGA;1;SAPOSOA
Peru;PER;22;SAN MARTIN;;4;HUALLAGA;2;ALTO SAPOSOA
Peru;PER;22;SAN MARTIN;;4;HUALLAGA;3;EL ESLABON
Peru;PER;22;SAN MARTIN;;4;HUALLAGA;4;PISCOYACU
Peru;PER;22;SAN MARTIN;;4;HUALLAGA;5;SACANCHE
Peru;PER;22;SAN MARTIN;;4;HUALLAGA;6;TINGO DE SAPOSOA
Peru;PER;22;SAN MARTIN;;5;LAMAS;1;LAMAS
Peru;PER;22;SAN MARTIN;;5;LAMAS;2;ALONSO DE ALVARADO
Peru;PER;22;SAN MARTIN;;5;LAMAS;3;BARRANQUITA
Peru;PER;22;SAN MARTIN;;5;LAMAS;4;CAYNARACHI
Peru;PER;22;SAN MARTIN;;5;LAMAS;5;CUÑUMBUQUI
Peru;PER;22;SAN MARTIN;;5;LAMAS;6;PINTO RECODO
Peru;PER;22;SAN MARTIN;;5;LAMAS;7;RUMISAPA
Peru;PER;22;SAN MARTIN;;5;LAMAS;8;SAN ROQUE DE CUMBAZA
Peru;PER;22;SAN MARTIN;;5;LAMAS;9;SHANAO
Peru;PER;22;SAN MARTIN;;5;LAMAS;10;TABALOSOS
Peru;PER;22;SAN MARTIN;;5;LAMAS;11;ZAPATERO
Peru;PER;22;SAN MARTIN;;6;MARISCAL CACERES;1;JUANJUI
Peru;PER;22;SAN MARTIN;;6;MARISCAL CACERES;2;CAMPANILLA
Peru;PER;22;SAN MARTIN;;6;MARISCAL CACERES;3;HUICUNGO
Peru;PER;22;SAN MARTIN;;6;MARISCAL CACERES;4;PACHIZA
Peru;PER;22;SAN MARTIN;;6;MARISCAL CACERES;5;PAJARILLO
Peru;PER;22;SAN MARTIN;;7;PICOTA;1;PICOTA
Peru;PER;22;SAN MARTIN;;7;PICOTA;2;BUENOS AIRES
Peru;PER;22;SAN MARTIN;;7;PICOTA;3;CASPISAPA
Peru;PER;22;SAN MARTIN;;7;PICOTA;4;PILLUANA
Peru;PER;22;SAN MARTIN;;7;PICOTA;5;PUCACACA
Peru;PER;22;SAN MARTIN;;7;PICOTA;6;SAN CRISTOBAL
Peru;PER;22;SAN MARTIN;;7;PICOTA;7;SAN HILARION
Peru;PER;22;SAN MARTIN;;7;PICOTA;8;SHAMBOYACU
Peru;PER;22;SAN MARTIN;;7;PICOTA;9;TINGO DE PONASA
Peru;PER;22;SAN MARTIN;;7;PICOTA;10;TRES UNIDOS
Peru;PER;22;SAN MARTIN;;8;RIOJA;1;RIOJA
Peru;PER;22;SAN MARTIN;;8;RIOJA;2;AWAJUN
Peru;PER;22;SAN MARTIN;;8;RIOJA;3;ELIAS SOPLIN VARGAS
Peru;PER;22;SAN MARTIN;;8;RIOJA;4;NUEVA CAJAMARCA
Peru;PER;22;SAN MARTIN;;8;RIOJA;5;PARDO MIGUEL
Peru;PER;22;SAN MARTIN;;8;RIOJA;6;POSIC
Peru;PER;22;SAN MARTIN;;8;RIOJA;7;SAN FERNANDO
Peru;PER;22;SAN MARTIN;;8;RIOJA;8;YORONGOS
Peru;PER;22;SAN MARTIN;;8;RIOJA;9;YURACYACU
Peru;PER;22;SAN MARTIN;;9;SAN MARTIN;1;TARAPOTO
Peru;PER;22;SAN MARTIN;;9;SAN MARTIN;2;ALBERTO LEVEAU
Peru;PER;22;SAN MARTIN;;9;SAN MARTIN;3;CACATACHI
Peru;PER;22;SAN MARTIN;;9;SAN MARTIN;4;CHAZUTA
Peru;PER;22;SAN MARTIN;;9;SAN MARTIN;5;CHIPURANA
Peru;PER;22;SAN MARTIN;;9;SAN MARTIN;6;EL PORVENIR
Peru;PER;22;SAN MARTIN;;9;SAN MARTIN;7;HUIMBAYOC
Peru;PER;22;SAN MARTIN;;9;SAN MARTIN;8;JUAN GUERRA
Peru;PER;22;SAN MARTIN;;9;SAN MARTIN;9;LA BANDA DE SHILCAYO
Peru;PER;22;SAN MARTIN;;9;SAN MARTIN;10;MORALES
Peru;PER;22;SAN MARTIN;;9;SAN MARTIN;11;PAPAPLAYA
Peru;PER;22;SAN MARTIN;;9;SAN MARTIN;12;SAN ANTONIO
Peru;PER;22;SAN MARTIN;;9;SAN MARTIN;13;SAUCE
Peru;PER;22;SAN MARTIN;;9;SAN MARTIN;14;SHAPAJA
Peru;PER;22;SAN MARTIN;;10;TOCACHE;1;TOCACHE
Peru;PER;22;SAN MARTIN;;10;TOCACHE;2;NUEVO PROGRESO
Peru;PER;22;SAN MARTIN;;10;TOCACHE;3;POLVORA
Peru;PER;22;SAN MARTIN;;10;TOCACHE;4;SHUNTE
Peru;PER;22;SAN MARTIN;;10;TOCACHE;5;UCHIZA
Peru;PER;23;TACNA;;1;TACNA;1;TACNA
Peru;PER;23;TACNA;;1;TACNA;2;ALTO DE LA ALIANZA
Peru;PER;23;TACNA;;1;TACNA;3;CALANA
Peru;PER;23;TACNA;;1;TACNA;4;CIUDAD NUEVA
Peru;PER;23;TACNA;;1;TACNA;5;INCLAN
Peru;PER;23;TACNA;;1;TACNA;6;PACHIA
Peru;PER;23;TACNA;;1;TACNA;7;PALCA
Peru;PER;23;TACNA;;1;TACNA;8;POCOLLAY
Peru;PER;23;TACNA;;1;TACNA;9;SAMA
Peru;PER;23;TACNA;;1;TACNA;10;CORONEL GREGORIO ALBARRACIN LANCHIPA
